Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BARTLEY RIDGE,"2,488,000","1,463.9","1,700",Dec-24,MOUNT VERNON ROAD,Resale,Strata,136,"18,294",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,600,888",850.36,"1,883",Dec-24,MOUNT VERNON ROAD,Resale,Strata,79,"20,264",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
GUILLEMARD EDGE,"680,000",409.03,"1,662",Dec-24,LORONG 30 GEYLANG,Resale,Strata,38,"17,895",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE TRE VER,"900,000",495.14,"1,818",Dec-24,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"19,565",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE TRE VER,"1,430,000",742.72,"1,925",Dec-24,POTONG PASIR AVENUE 1,Sub Sale,Strata,69,"20,725",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PENROSE,"2,358,888","1,065.64","2,214",Dec-24,SIMS DRIVE,Sub Sale,Strata,99,"23,827",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,06 to 10
BLISS RESIDENCES,"950,000",656.6,"1,447",Dec-24,JALAN MASJID,Resale,Strata,61,"15,574",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
PENROSE,"2,403,888","1,065.64","2,256",Dec-24,SIMS DRIVE,Sub Sale,Strata,99,"24,282",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
SIMS MEADOWS,"1,220,000",968.76,"1,259",Dec-24,LORONG 33 GEYLANG,Resale,Strata,90,"13,556",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"1,215,000",516.67,"2,352",Dec-24,SIMS AVENUE,Resale,Strata,48,"25,313",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
BARTLEY RIDGE,"2,400,000","1,173.28","2,046",Dec-24,MOUNT VERNON ROAD,Resale,Strata,109,"22,018",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
REZI 24,"1,780,000","1,184.04","1,503",Dec-24,LORONG 24 GEYLANG,Resale,Strata,110,"16,182",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE TRE VER,"2,150,000","1,011.82","2,125",Dec-24,POTONG PASIR AVENUE 1,Sub Sale,Strata,94,"22,872",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
AVON PARK,"3,580,000","2,174.33","1,646",Dec-24,YOUNGBERG TERRACE,Resale,Strata,202,"17,723",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
EURO-ASIA PARK,"1,590,000",925.7,"1,718",Dec-24,WOODLEIGH CLOSE,Resale,Strata,86,"18,488",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
PENANG SERVICE APARTMENTS,"1,318,888","1,151.75","1,145",Dec-24,LORONG 34 GEYLANG,Resale,Strata,107,"12,326",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ESTA RUBY,"2,050,000","1,130.22","1,814",Dec-24,GUILLEMARD ROAD,Resale,Strata,105,"19,524",-,Apartment,1,Freehold,14,Rest of Central Region,16 to 20
RESIDENTIAL APARTMENTS,"1,500,000","1,237.86","1,212",Dec-24,LORONG 27 GEYLANG,Resale,Strata,115,"13,043",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,500,000","1,237.86","1,212",Dec-24,LORONG 27 GEYLANG,Resale,Strata,115,"13,043",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PALM LODGE,"1,688,000","1,237.86","1,364",Dec-24,LORONG 37 GEYLANG,Resale,Strata,115,"14,678",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,618,000",667.37,"2,424",Dec-24,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"26,097",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
PARK COLONIAL,"1,630,000",678.13,"2,404",Dec-24,WOODLEIGH LANE,Resale,Strata,63,"25,873",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
ZYANYA,"1,894,000",893.41,"2,120",Dec-24,LORONG 25A GEYLANG,New Sale,Strata,83,"22,819",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
REZI 24,"1,062,000",602.78,"1,762",Dec-24,LORONG 24 GEYLANG,Resale,Strata,56,"18,964",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EUHABITAT,"1,350,000",904.18,"1,493",Dec-24,JALAN EUNOS,Resale,Strata,84,"16,071",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PENROSE,"920,000",473.62,"1,943",Dec-24,SIMS DRIVE,Sub Sale,Strata,44,"20,909",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
COSY 23,"1,640,000","1,420.85","1,154",Dec-24,LORONG 30 GEYLANG,Resale,Strata,132,"12,424",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
CENTRAL MEADOWS,"1,310,000","1,001.05","1,309",Dec-24,LORONG 34 GEYLANG,Resale,Strata,93,"14,086",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TROPIKA EAST,"1,600,000","1,097.93","1,457",Dec-24,FOO KIM LIN ROAD,Resale,Strata,102,"15,686",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PARK COLONIAL,"1,618,000",678.13,"2,386",Dec-24,WOODLEIGH LANE,Resale,Strata,63,"25,683",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
PENROSE,"1,388,888",645.84,"2,151",Dec-24,SIMS DRIVE,Sub Sale,Strata,60,"23,148",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
PARC ESTA,"2,220,000",925.7,"2,398",Dec-24,SIMS AVENUE,Resale,Strata,86,"25,814",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
TRE RESIDENCES,"800,000",419.8,"1,906",Dec-24,GEYLANG EAST AVENUE 1,Resale,Strata,39,"20,513",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
THE TRE VER,"870,000",495.14,"1,757",Dec-24,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"18,913",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
PENROSE,"2,478,888","1,184.04","2,094",Dec-24,SIMS DRIVE,Sub Sale,Strata,110,"22,535",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"1,790,000",882.65,"2,028",Dec-24,DAKOTA CRESCENT,Resale,Strata,82,"21,829",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
GUILLEMARD EDGE,"760,000",441.32,"1,722",Dec-24,LORONG 30 GEYLANG,Resale,Strata,41,"18,537",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"3,700,000","1,829.88","2,022",Dec-24,DAKOTA CRESCENT,Resale,Strata,170,"21,765",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,11 to 15
ONE LEICESTER,"2,490,000","1,291.68","1,928",Dec-24,LEICESTER ROAD,Resale,Strata,120,"20,750",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
WING FONG MANSIONS,"1,220,000","1,227.1",994,Dec-24,LORONG 14 GEYLANG,Resale,Strata,114,"10,702",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BLOSSOMS @ WOODLEIGH,"1,750,000","1,001.05","1,748",Dec-24,WOODLEIGH CLOSE,Resale,Strata,93,"18,817",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
PARC ESTA,"2,850,888","1,119.46","2,547",Dec-24,SIMS AVENUE,Resale,Strata,104,"27,412",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PENROSE,"2,310,000","1,054.87","2,190",Dec-24,SIMS DRIVE,Sub Sale,Strata,98,"23,571",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
PARK COLONIAL,"2,230,000",979.52,"2,277",Dec-24,WOODLEIGH LANE,Resale,Strata,91,"24,505",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
ONE LEICESTER,"2,500,000","1,280.92","1,952",Dec-24,LEICESTER ROAD,Resale,Strata,119,"21,008",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"828,000",409.03,"2,024",Dec-24,SIMS DRIVE,Resale,Strata,38,"21,789",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
LE CRESCENDO,"1,880,000","1,420.85","1,323",Dec-24,PAYA LEBAR ROAD,Resale,Strata,132,"14,242",-,Condominium,1,Freehold,14,Rest of Central Region,01 to 05
PAYA LEBAR RESIDENCES,"1,668,000",871.88,"1,913",Dec-24,PAYA LEBAR ROAD,Resale,Strata,81,"20,593",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PENROSE,"2,050,000",979.52,"2,093",Dec-24,SIMS DRIVE,Sub Sale,Strata,91,"22,527",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
D - HERITAGE APARTMENTS,"1,660,000","1,205.57","1,377",Dec-24,LENGKONG EMPAT,Resale,Strata,112,"14,821",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
LA BRISA,"730,000",452.09,"1,615",Dec-24,LORONG 28 GEYLANG,Resale,Strata,42,"17,381",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WATER EDGE,"745,000",484.38,"1,538",Dec-24,LORONG 38 GEYLANG,Resale,Strata,45,"16,556",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE WATERINA,"2,510,000","1,291.68","1,943",Dec-24,LORONG 40 GEYLANG,Resale,Strata,120,"20,917",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
LA FLEUR,"620,000",409.03,"1,516",Dec-24,LORONG 26 GEYLANG,Resale,Strata,38,"16,316",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
28 IMPERIAL RESIDENCES,"740,000",441.32,"1,677",Dec-24,LORONG 26 GEYLANG,Resale,Strata,41,"18,049",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SENNETT RESIDENCE,"1,480,000",850.36,"1,740",Dec-24,PHENG GECK AVENUE,Resale,Strata,79,"18,734",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"1,618,000",678.13,"2,386",Dec-24,PAYA LEBAR ROAD,Resale,Strata,63,"25,683",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,16 to 20
MORI,"2,082,500","1,173.28","1,775",Dec-24,GUILLEMARD ROAD,New Sale,Strata,109,"19,106",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,480,000","1,227.1","1,206",Dec-24,GUILLEMARD ROAD,Resale,Strata,114,"12,982",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
GRANDLINK SQUARE,"1,830,000","1,377.79","1,328",Dec-24,GUILLEMARD ROAD,Resale,Strata,128,"14,297",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"2,070,000","1,033.34","2,003",Dec-24,MOUNT VERNON ROAD,Resale,Strata,96,"21,563",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PENROSE,"1,280,000",645.84,"1,982",Dec-24,SIMS DRIVE,Sub Sale,Strata,60,"21,333",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,01 to 05
# 1 LOFT,"735,000",559.73,"1,313",Dec-24,LORONG 24 GEYLANG,Resale,Strata,52,"14,135",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SENNETT RESIDENCE,"2,670,000","1,302.44","2,050",Dec-24,PHENG GECK AVENUE,Resale,Strata,121,"22,066",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,16 to 20
TRE RESIDENCES,"1,670,000",947.23,"1,763",Dec-24,GEYLANG EAST AVENUE 1,Resale,Strata,88,"18,977",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PARC ESTA,"1,045,000",452.09,"2,311",Dec-24,SIMS AVENUE,Resale,Strata,42,"24,881",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PENROSE,"1,280,000",645.84,"1,982",Dec-24,SIMS DRIVE,Sub Sale,Strata,60,"21,333",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,950,000",850.36,"2,293",Dec-24,BIDADARI PARK DRIVE,Sub Sale,Strata,79,"24,684",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
MORI,"2,111,000","1,173.28","1,799",Dec-24,GUILLEMARD ROAD,New Sale,Strata,109,"19,367",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"2,120,000","1,033.34","2,052",Dec-24,SIMS DRIVE,Resale,Strata,96,"22,083",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
MORI,"2,125,000","1,173.28","1,811",Dec-24,GUILLEMARD ROAD,New Sale,Strata,109,"19,495",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
VACANZA @ EAST,"856,000",559.73,"1,529",Dec-24,LENGKONG TUJOH,Resale,Strata,52,"16,462",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
VACANZA @ EAST,"860,888",559.73,"1,538",Dec-24,LENGKONG TUJOH,Resale,Strata,52,"16,556",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
TRE RESIDENCES,"1,560,000",861.12,"1,812",Dec-24,GEYLANG EAST AVENUE 1,Resale,Strata,80,"19,500",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
PARC ESTA,"1,400,000",635.08,"2,204",Dec-24,SIMS AVENUE,Resale,Strata,59,"23,729",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE ANTARES,"1,398,000",731.95,"1,910",Dec-24,MATTAR ROAD,Resale,Strata,68,"20,559",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,450,000",635.08,"2,283",Dec-24,SIMS AVENUE,Resale,Strata,59,"24,576",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"2,765,000","1,227.1","2,253",Dec-24,SIMS AVENUE,Resale,Strata,114,"24,254",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
ASTOR,"1,048,000",861.12,"1,217",Dec-24,LENGKONG EMPAT,Resale,Strata,80,"13,100",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"1,470,000",645.84,"2,276",Dec-24,PAYA LEBAR ROAD,Resale,Strata,60,"24,500",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,16 to 20
ONE LEICESTER,"2,575,000","1,377.79","1,869",Dec-24,LEICESTER ROAD,Resale,Strata,128,"20,117",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
PENROSE,"1,518,888",699.66,"2,171",Dec-24,SIMS DRIVE,Sub Sale,Strata,65,"23,368",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
PARC ESTA,"2,110,000",914.94,"2,306",Dec-24,SIMS AVENUE,Resale,Strata,85,"24,824",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
8@WOODLEIGH,"2,050,000","1,097.93","1,867",Dec-24,WOODLEIGH CLOSE,Resale,Strata,102,"20,098",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15
PENROSE,"1,920,000",958,"2,004",Dec-24,SIMS DRIVE,Sub Sale,Strata,89,"21,573",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,06 to 10
PARC ESTA,"1,590,000",742.72,"2,141",Dec-24,SIMS AVENUE,Resale,Strata,69,"23,043",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,608,000",742.72,"2,165",Dec-24,SIMS AVENUE,Resale,Strata,69,"23,304",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
LEVENUE,"790,000",473.62,"1,668",Dec-24,LENGKONG EMPAT,Resale,Strata,44,"17,955",-,Apartment,1,Freehold,14,Outside Central Region,11 to 15
THE EBONY,"640,000",333.68,"1,918",Dec-24,LORONG MARICAN,Resale,Strata,31,"20,645",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
BARTLEY RIDGE,"2,100,000","1,044.11","2,011",Dec-24,MOUNT VERNON ROAD,Resale,Strata,97,"21,649",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
VACANZA @ EAST,"1,930,000","1,259.39","1,532",Dec-24,LENGKONG TUJOH,Resale,Strata,117,"16,496",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
PENROSE,"1,568,000",699.66,"2,241",Dec-24,SIMS DRIVE,Sub Sale,Strata,65,"24,123",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
DAKOTA RESIDENCES,"2,475,000","1,313.21","1,885",Nov-24,DAKOTA CRESCENT,Resale,Strata,122,"20,287",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
STARVILLE,"1,688,000","1,216.33","1,388",Nov-24,LENGKONG TIGA,Resale,Strata,113,"14,938",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SIMS URBAN OASIS,"1,385,000",796.54,"1,739",Nov-24,SIMS DRIVE,Resale,Strata,74,"18,716",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
PARC ESTA,"2,030,000",904.18,"2,245",Nov-24,SIMS AVENUE,Resale,Strata,84,"24,167",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,660,000",742.72,"2,235",Nov-24,SIMS AVENUE,Resale,Strata,69,"24,058",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
BARTLEY RIDGE,"848,000",462.85,"1,832",Nov-24,MOUNT VERNON ROAD,Resale,Strata,43,"19,721",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,170,000",581.26,"2,013",Nov-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"21,667",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
PENROSE,"1,730,000",796.54,"2,172",Nov-24,SIMS DRIVE,Sub Sale,Strata,74,"23,378",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
PARC ESTA,"2,238,888",958,"2,337",Nov-24,SIMS AVENUE,Resale,Strata,89,"25,156",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"840,000",441.32,"1,903",Nov-24,SIMS DRIVE,Resale,Strata,41,"20,488",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
8@WOODLEIGH,"2,160,000","1,151.75","1,875",Nov-24,WOODLEIGH CLOSE,Resale,Strata,107,"20,187",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
THE SUNNY SPRING,"1,650,000","1,022.58","1,614",Nov-24,LORONG 40 GEYLANG,Resale,Strata,95,"17,368",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"1,560,000",742.72,"2,100",Nov-24,SIMS AVENUE,Resale,Strata,69,"22,609",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,610,000",721.19,"2,232",Nov-24,SIMS AVENUE,Resale,Strata,67,"24,030",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,880,000",958,"1,962",Nov-24,SIMS DRIVE,Resale,Strata,89,"21,124",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
BARTLEY RIDGE,"888,000",495.14,"1,793",Nov-24,MOUNT VERNON ROAD,Resale,Strata,46,"19,304",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
TRE RESIDENCES,"1,030,000",570.49,"1,805",Nov-24,GEYLANG EAST AVENUE 1,Resale,Strata,53,"19,434",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PARC ESTA,"1,582,000",742.72,"2,130",Nov-24,SIMS AVENUE,Resale,Strata,69,"22,928",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
CENTRAL GROVE,"1,650,000","1,227.1","1,345",Nov-24,GEYLANG EAST AVENUE 1,Resale,Strata,114,"14,474",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"820,000",419.8,"1,953",Nov-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,026",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PARC ESTA,"1,628,000",775.01,"2,101",Nov-24,SIMS AVENUE,Resale,Strata,72,"22,611",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE LATTIZ,"1,922,496","1,291.68","1,488",Nov-24,LORONG SALLEH,Resale,Strata,120,"16,021",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
WINDY HEIGHTS,"3,080,000","2,475.72","1,244",Nov-24,JALAN DAUD,Resale,Strata,230,"13,391",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE TRE VER,"962,000",505.91,"1,902",Nov-24,POTONG PASIR AVENUE 1,Sub Sale,Strata,47,"20,468",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE TRE VER,"1,468,000",742.72,"1,977",Nov-24,POTONG PASIR AVENUE 1,Sub Sale,Strata,69,"21,275",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,460,000","1,065.64","2,308",Nov-24,WOODLEIGH LANE,Resale,Strata,99,"24,848",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
SANT RITZ,"900,000",527.44,"1,706",Nov-24,PHENG GECK AVENUE,Resale,Strata,49,"18,367",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
SIMS EDGE,"780,000",409.03,"1,907",Nov-24,GEYLANG EAST AVENUE 2,Resale,Strata,38,"20,526",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
WING FONG COURT,"970,000",958,"1,013",Nov-24,LORONG 14 GEYLANG,Resale,Strata,89,"10,899",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"844,000",462.85,"1,823",Nov-24,MOUNT VERNON ROAD,Resale,Strata,43,"19,628",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,320,000",602.78,"2,190",Nov-24,WOODLEIGH LANE,Resale,Strata,56,"23,571",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARC ESTA,"985,000",452.09,"2,179",Nov-24,SIMS AVENUE,Resale,Strata,42,"23,452",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,300,000",570.49,"2,279",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"24,528",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"2,015,000",936.47,"2,152",Nov-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,87,"23,161",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
TRE RESIDENCES,"988,000",570.49,"1,732",Nov-24,GEYLANG EAST AVENUE 1,Resale,Strata,53,"18,642",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
PARC ESTA,"1,900,000",839.59,"2,263",Nov-24,SIMS AVENUE,Resale,Strata,78,"24,359",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"2,512,000","1,130.22","2,223",Nov-24,DAKOTA CRESCENT,Resale,Strata,105,"23,924",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
GRANDVIEW SUITES,"580,000",376.74,"1,540",Nov-24,LORONG 22 GEYLANG,Resale,Strata,35,"16,571",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EUHABITAT,"1,750,000","1,173.28","1,492",Nov-24,JALAN EUNOS,Resale,Strata,109,"16,055",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
GUILLEMARD VIEW,"1,450,000","1,184.04","1,225",Nov-24,GUILLEMARD ROAD,Resale,Strata,110,"13,182",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,310,000",592.02,"2,213",Nov-24,BIDADARI PARK DRIVE,Sub Sale,Strata,55,"23,818",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,590,000",678.13,"2,345",Nov-24,PAYA LEBAR ROAD,Resale,Strata,63,"25,238",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,370,000",731.95,"1,872",Nov-24,MOUNT VERNON ROAD,Resale,Strata,68,"20,147",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"1,860,000","1,022.58","1,819",Nov-24,DAKOTA CRESCENT,Resale,Strata,95,"19,579",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,11 to 15
TREASURES @ G20,"610,000",452.09,"1,349",Nov-24,LORONG 20 GEYLANG,Resale,Strata,42,"14,524",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMSVILLE,"2,100,000","1,528.49","1,374",Nov-24,GEYLANG EAST AVENUE 2,Resale,Strata,142,"14,789",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
SANT RITZ,"1,900,000","1,054.87","1,801",Nov-24,PHENG GECK AVENUE,Resale,Strata,98,"19,388",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
PARK COLONIAL,"988,888",462.85,"2,137",Nov-24,WOODLEIGH LANE,Resale,Strata,43,"22,997",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
CENTRAL IMPERIAL,"980,000",581.26,"1,686",Nov-24,LORONG 14 GEYLANG,Resale,Strata,54,"18,148",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
