Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
NAVA GROVE,"1,798,300",699.66,"2,570",Nov-24,PINE GROVE,New Sale,Strata,65,"27,666",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,431,800",990.29,"2,456",Nov-24,PINE GROVE,New Sale,Strata,92,"26,433",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"1,573,300",624.31,"2,520",Nov-24,PINE GROVE,New Sale,Strata,58,"27,126",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,806,800",699.66,"2,582",Nov-24,PINE GROVE,New Sale,Strata,65,"27,797",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,442,300",990.29,"2,466",Nov-24,PINE GROVE,New Sale,Strata,92,"26,547",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,581,800",624.31,"2,534",Nov-24,PINE GROVE,New Sale,Strata,58,"27,272",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,714,100","1,097.93","2,472",Nov-24,PINE GROVE,New Sale,Strata,102,"26,609",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,815,300",699.66,"2,595",Nov-24,PINE GROVE,New Sale,Strata,65,"27,928",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,452,800",990.29,"2,477",Nov-24,PINE GROVE,New Sale,Strata,92,"26,661",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,574,700",624.31,"2,522",Nov-24,PINE GROVE,New Sale,Strata,58,"27,150",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,624,000",624.31,"2,601",Nov-24,PINE GROVE,New Sale,Strata,58,"28,000",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,779,500","1,097.93","2,532",Nov-24,PINE GROVE,New Sale,Strata,102,"27,250",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,860,600",699.66,"2,659",Nov-24,PINE GROVE,New Sale,Strata,65,"28,625",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,513,900",990.29,"2,539",Nov-24,PINE GROVE,New Sale,Strata,92,"27,325",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,616,900",624.31,"2,590",Nov-24,PINE GROVE,New Sale,Strata,58,"27,878",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,624,000",624.31,"2,601",Nov-24,PINE GROVE,New Sale,Strata,58,"28,000",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,513,900",990.29,"2,539",Nov-24,PINE GROVE,New Sale,Strata,92,"27,325",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,616,900",624.31,"2,590",Nov-24,PINE GROVE,New Sale,Strata,58,"27,878",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,632,500",624.31,"2,615",Nov-24,PINE GROVE,New Sale,Strata,58,"28,147",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,790,000","1,097.93","2,541",Nov-24,PINE GROVE,New Sale,Strata,102,"27,353",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,625,400",624.31,"2,604",Nov-24,PINE GROVE,New Sale,Strata,58,"28,024",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,641,000",624.31,"2,628",Nov-24,PINE GROVE,New Sale,Strata,58,"28,293",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
NAVA GROVE,"2,534,900",990.29,"2,560",Nov-24,PINE GROVE,New Sale,Strata,92,"27,553",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
NAVA GROVE,"1,658,000",624.31,"2,656",Nov-24,PINE GROVE,New Sale,Strata,58,"28,586",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
NAVA GROVE,"2,555,900",990.29,"2,581",Nov-24,PINE GROVE,New Sale,Strata,92,"27,782",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,21 to 25
SORA,"1,583,000",731.95,"2,163",Nov-24,YUAN CHING ROAD,New Sale,Strata,68,"23,279",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
VERDALE,"1,450,000",710.42,"2,041",Nov-24,DE SOUZA AVENUE,Resale,Strata,66,"21,970",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
J'DEN,"3,598,000","1,485.43","2,422",Nov-24,JURONG EAST CENTRAL 1,New Sale,Strata,138,"26,072",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,21 to 25
PINETREE HILL,"3,011,000","1,216.33","2,475",Nov-24,PINE GROVE,New Sale,Strata,113,"26,646",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20
NAVA GROVE,"4,002,500","1,722.24","2,324",Nov-24,PINE GROVE,New Sale,Strata,160,"25,016",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,446,900",624.31,"2,318",Nov-24,PINE GROVE,New Sale,Strata,58,"24,947",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"2,545,200","1,108.69","2,296",Nov-24,PINE GROVE,New Sale,Strata,103,"24,711",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"4,036,800","1,722.24","2,344",Nov-24,PINE GROVE,New Sale,Strata,160,"25,230",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"2,219,800",990.29,"2,242",Nov-24,PINE GROVE,New Sale,Strata,92,"24,128",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,461,100",624.31,"2,340",Nov-24,PINE GROVE,New Sale,Strata,58,"25,191",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,455,400",624.31,"2,331",Nov-24,PINE GROVE,New Sale,Strata,58,"25,093",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"2,280,200",990.29,"2,303",Nov-24,PINE GROVE,New Sale,Strata,92,"24,785",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,469,600",624.31,"2,354",Nov-24,PINE GROVE,New Sale,Strata,58,"25,338",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,463,900",624.31,"2,345",Nov-24,PINE GROVE,New Sale,Strata,58,"25,240",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,940,300",785.77,"2,469",Nov-24,PINE GROVE,New Sale,Strata,73,"26,579",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,679,300","1,108.69","2,417",Nov-24,PINE GROVE,New Sale,Strata,103,"26,013",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,290,700",990.29,"2,313",Nov-24,PINE GROVE,New Sale,Strata,92,"24,899",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,478,100",624.31,"2,368",Nov-24,PINE GROVE,New Sale,Strata,58,"25,484",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,472,400",624.31,"2,358",Nov-24,PINE GROVE,New Sale,Strata,58,"25,386",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,301,200",990.29,"2,324",Nov-24,PINE GROVE,New Sale,Strata,92,"25,013",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"4,175,900","1,722.24","2,425",Nov-24,PINE GROVE,New Sale,Strata,160,"26,099",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,965,800",785.77,"2,502",Nov-24,PINE GROVE,New Sale,Strata,73,"26,929",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,322,200",990.29,"2,345",Nov-24,PINE GROVE,New Sale,Strata,92,"25,241",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"4,175,900","1,722.24","2,425",Nov-24,PINE GROVE,New Sale,Strata,160,"26,099",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,322,200",990.29,"2,345",Nov-24,PINE GROVE,New Sale,Strata,92,"25,241",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"4,190,400","1,722.24","2,433",Nov-24,PINE GROVE,New Sale,Strata,160,"26,190",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,332,700",990.29,"2,356",Nov-24,PINE GROVE,New Sale,Strata,92,"25,355",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,512,100",624.31,"2,422",Nov-24,PINE GROVE,New Sale,Strata,58,"26,071",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"4,204,900","1,722.24","2,442",Nov-24,PINE GROVE,New Sale,Strata,160,"26,281",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,744,900","1,108.69","2,476",Nov-24,PINE GROVE,New Sale,Strata,103,"26,650",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,343,200",990.29,"2,366",Nov-24,PINE GROVE,New Sale,Strata,92,"25,470",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"4,261,200","1,722.24","2,474",Nov-24,PINE GROVE,New Sale,Strata,160,"26,633",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,377,800",990.29,"2,401",Nov-24,PINE GROVE,New Sale,Strata,92,"25,846",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,388,300",990.29,"2,412",Nov-24,PINE GROVE,New Sale,Strata,92,"25,960",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"1,569,800",624.31,"2,514",Nov-24,PINE GROVE,New Sale,Strata,58,"27,066",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"4,319,200","1,722.24","2,508",Nov-24,PINE GROVE,New Sale,Strata,160,"26,995",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"1,568,000",624.31,"2,512",Nov-24,PINE GROVE,New Sale,Strata,58,"27,034",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
NAVA GROVE,"2,988,000","1,334.74","2,239",Nov-24,PINE GROVE,New Sale,Strata,124,"24,097",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,000,500","1,334.74","2,248",Nov-24,PINE GROVE,New Sale,Strata,124,"24,198",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,585,000",699.66,"2,265",Nov-24,PINE GROVE,New Sale,Strata,65,"24,385",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,027,700","1,334.74","2,268",Nov-24,PINE GROVE,New Sale,Strata,124,"24,417",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,592,700",699.66,"2,276",Nov-24,PINE GROVE,New Sale,Strata,65,"24,503",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,200,300","1,334.74","2,398",Nov-24,PINE GROVE,New Sale,Strata,124,"25,809",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,692,300",699.66,"2,419",Nov-24,PINE GROVE,New Sale,Strata,65,"26,035",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,700,800",699.66,"2,431",Nov-24,PINE GROVE,New Sale,Strata,65,"26,166",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,637,100",699.66,"2,340",Nov-24,PINE GROVE,New Sale,Strata,65,"25,186",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,225,300","1,334.74","2,416",Nov-24,PINE GROVE,New Sale,Strata,124,"26,010",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,709,300",699.66,"2,443",Nov-24,PINE GROVE,New Sale,Strata,65,"26,297",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,116,000","1,334.74","2,335",Nov-24,PINE GROVE,New Sale,Strata,124,"25,129",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,726,300",699.66,"2,467",Nov-24,PINE GROVE,New Sale,Strata,65,"26,558",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,662,600",699.66,"2,376",Nov-24,PINE GROVE,New Sale,Strata,65,"25,578",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,662,600",699.66,"2,376",Nov-24,PINE GROVE,New Sale,Strata,65,"25,578",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,671,100",699.66,"2,388",Nov-24,PINE GROVE,New Sale,Strata,65,"25,709",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,734,800",699.66,"2,479",Nov-24,PINE GROVE,New Sale,Strata,65,"26,689",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,166,000","1,334.74","2,372",Nov-24,PINE GROVE,New Sale,Strata,124,"25,532",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"1,679,600",699.66,"2,401",Nov-24,PINE GROVE,New Sale,Strata,65,"25,840",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"3,600,500","1,550.02","2,323",Nov-24,PINE GROVE,New Sale,Strata,144,"25,003",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,419,000",624.31,"2,273",Nov-24,PINE GROVE,New Sale,Strata,58,"24,466",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"2,489,000","1,097.93","2,267",Nov-24,PINE GROVE,New Sale,Strata,102,"24,402",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,667,700",699.66,"2,384",Nov-24,PINE GROVE,New Sale,Strata,65,"25,657",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,411,900",624.31,"2,262",Nov-24,PINE GROVE,New Sale,Strata,58,"24,343",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"1,676,200",699.66,"2,396",Nov-24,PINE GROVE,New Sale,Strata,65,"25,788",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"2,302,800",990.29,"2,325",Nov-24,PINE GROVE,New Sale,Strata,92,"25,030",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,01 to 05
NAVA GROVE,"3,699,200","1,550.02","2,387",Nov-24,PINE GROVE,New Sale,Strata,144,"25,689",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,684,700",699.66,"2,408",Nov-24,PINE GROVE,New Sale,Strata,65,"25,918",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,708,000","1,550.02","2,392",Nov-24,PINE GROVE,New Sale,Strata,144,"25,750",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,466,000",624.31,"2,348",Nov-24,PINE GROVE,New Sale,Strata,58,"25,276",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,693,200",699.66,"2,420",Nov-24,PINE GROVE,New Sale,Strata,65,"26,049",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,720,500","1,550.02","2,400",Nov-24,PINE GROVE,New Sale,Strata,144,"25,837",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,603,400","1,097.93","2,371",Nov-24,PINE GROVE,New Sale,Strata,102,"25,524",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,736,700","1,550.02","2,411",Nov-24,PINE GROVE,New Sale,Strata,144,"25,949",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,710,200",699.66,"2,444",Nov-24,PINE GROVE,New Sale,Strata,65,"26,311",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"2,603,400","1,097.93","2,371",Nov-24,PINE GROVE,New Sale,Strata,102,"25,524",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,736,700","1,550.02","2,411",Nov-24,PINE GROVE,New Sale,Strata,144,"25,949",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,710,200",699.66,"2,444",Nov-24,PINE GROVE,New Sale,Strata,65,"26,311",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,745,500","1,550.02","2,416",Nov-24,PINE GROVE,New Sale,Strata,144,"26,010",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,491,500",624.31,"2,389",Nov-24,PINE GROVE,New Sale,Strata,58,"25,716",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,749,200","1,550.02","2,419",Nov-24,PINE GROVE,New Sale,Strata,144,"26,036",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"1,726,900",699.66,"2,468",Nov-24,PINE GROVE,New Sale,Strata,65,"26,568",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,06 to 10
NAVA GROVE,"3,761,700","1,550.02","2,427",Nov-24,PINE GROVE,New Sale,Strata,144,"26,123",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"1,735,400",699.66,"2,480",Nov-24,PINE GROVE,New Sale,Strata,65,"26,698",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,365,800",990.29,"2,389",Nov-24,PINE GROVE,New Sale,Strata,92,"25,715",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
NAVA GROVE,"2,703,600","1,097.93","2,462",Nov-24,PINE GROVE,New Sale,Strata,102,"26,506",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,16 to 20
MAPLE WOODS,"3,300,000","1,539.25","2,144",Nov-24,BUKIT TIMAH ROAD,Resale,Strata,143,"23,077",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
SIGNATURE PARK,"1,750,000","1,033.34","1,694",Nov-24,TOH TUCK ROAD,Resale,Strata,96,"18,229",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
PINE GROVE,"1,960,000","1,754.53","1,117",Nov-24,PINE GROVE,Resale,Strata,163,"12,025",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,11 to 15
LAKE GRANDE,"1,350,000",721.19,"1,872",Nov-24,JURONG LAKE LINK,Resale,Strata,67,"20,149",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
KI RESIDENCES AT BROOKVALE,"2,680,000","1,194.8","2,243",Nov-24,BROOKVALE DRIVE,Sub Sale,Strata,111,"24,144",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
PINETREE HILL,"1,900,000",764.24,"2,486",Nov-24,PINE GROVE,New Sale,Strata,71,"26,761",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,11 to 15
KI RESIDENCES AT BROOKVALE,"2,100,000",936.47,"2,242",Nov-24,BROOKVALE DRIVE,Sub Sale,Strata,87,"24,138",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
PINETREE HILL,"3,960,000","1,463.9","2,705",Nov-24,PINE GROVE,New Sale,Strata,136,"29,118",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25
SORA,"1,620,000",731.95,"2,213",Nov-24,YUAN CHING ROAD,New Sale,Strata,68,"23,824",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
SUMMERHILL,"2,750,000","1,603.84","1,715",Nov-24,HUME AVENUE,Resale,Strata,149,"18,456",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
VIEW AT KISMIS,"1,950,000",893.41,"2,183",Nov-24,LORONG KISMIS,Sub Sale,Strata,83,"23,494",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
SELANTING GREEN,"2,100,000","1,302.44","1,612",Nov-24,JALAN SELANTING,Resale,Strata,121,"17,355",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
PINETREE HILL,"1,996,000",764.24,"2,612",Nov-24,PINE GROVE,New Sale,Strata,71,"28,113",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20
FORETT@BUKIT TIMAH,"1,740,000",721.19,"2,413",Nov-24,TOH TUCK ROAD,Sub Sale,Strata,67,"25,970",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
HIGHGATE,"2,050,000","1,323.97","1,548",Nov-24,TOH TUCK ROAD,Resale,Strata,123,"16,667",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
MEADOWLODGE,"2,080,000","1,399.32","1,486",Nov-24,CHUN TIN ROAD,Resale,Strata,130,"16,000",-,Condominium,1,99 yrs lease commencing from 1997,21,Rest of Central Region,01 to 05
CLEMENTI PARK,"2,100,000","1,345.5","1,561",Nov-24,SUNSET WAY,Resale,Strata,125,"16,800",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
BEAUTY WORLD CENTRE,"2,120,000","1,872.94","1,132",Nov-24,UPPER BUKIT TIMAH ROAD,Resale,Strata,174,"12,184",-,Apartment,1,99 yrs lease commencing from 1979,21,Rest of Central Region,11 to 15
SHERWOOD CONDOMINIUM,"1,485,000",958,"1,550",Nov-24,JALAN JURONG KECHIL,Resale,Strata,89,"16,685",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
SORA,"1,583,000",731.95,"2,163",Nov-24,YUAN CHING ROAD,New Sale,Strata,68,"23,279",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
SORA,"1,608,000",731.95,"2,197",Nov-24,YUAN CHING ROAD,New Sale,Strata,68,"23,647",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
THE RESERVE RESIDENCES,"4,834,779","1,991.34","2,419",Nov-24,JALAN ANAK BUKIT,New Sale,Strata,185,"26,037","4,816,779",Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,01 to 05
DAINTREE RESIDENCE,"1,470,000",678.13,"2,168",Nov-24,TOH TUCK ROAD,Resale,Strata,63,"23,333",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
PANDAN VALLEY,"2,980,000","1,689.95","1,763",Nov-24,PANDAN VALLEY,Resale,Strata,157,"18,981",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
LAKEHOLMZ,"2,500,888","2,142.04","1,168",Nov-24,CORPORATION ROAD,Resale,Strata,199,"12,567",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,16 to 20
PINE GROVE,"1,680,000","1,689.95",994,Nov-24,PINE GROVE,Resale,Strata,157,"10,701",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,06 to 10
PINETREE HILL,"1,789,000",699.66,"2,557",Nov-24,PINE GROVE,New Sale,Strata,65,"27,523",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,21 to 25
SPRINGDALE CONDOMINIUM,"1,855,000","1,108.69","1,673",Nov-24,HINDHEDE WALK,Resale,Strata,103,"18,010",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
PANDAN VALLEY,"5,200,000","5,974.02",870,Nov-24,PANDAN VALLEY,Resale,Strata,555,"9,369",-,Condominium,1,Freehold,21,Rest of Central Region,16 to 20
J GATEWAY,"1,530,000",678.13,"2,256",Nov-24,GATEWAY DRIVE,Resale,Strata,63,"24,286",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,11 to 15
SHERWOOD TOWER,"1,500,000","1,420.85","1,056",Nov-24,JALAN ANAK BUKIT,Resale,Strata,132,"11,364",-,Apartment,1,99 yrs lease commencing from 1976,21,Rest of Central Region,16 to 20
THE LAKESHORE,"1,850,000","1,184.04","1,562",Nov-24,JURONG WEST STREET 41,Resale,Strata,110,"16,818",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
THE HILLSIDE,"2,100,800","1,313.21","1,600",Nov-24,UPPER BUKIT TIMAH ROAD,Resale,Strata,122,"17,220",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
SYMPHONY HEIGHTS,"2,900,000","1,646.89","1,761",Nov-24,HUME AVENUE,Resale,Strata,153,"18,954",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
LAKE GRANDE,"1,350,000",721.19,"1,872",Nov-24,JURONG LAKE LINK,Resale,Strata,67,"20,149",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
