Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVERFRONT RESIDENCES,"745,000",462.85,"1,610",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,326",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,480,000",731.95,"2,022",Mar-23,COMPASSVALE BOW,Sub Sale,Strata,68,"21,765",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
AMO RESIDENCE,"3,348,000","1,474.67","2,270",Mar-23,ANG MO KIO RISE,New Sale,Strata,137,"24,438",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,21 to 25
RIVERFRONT RESIDENCES,"1,100,000",721.19,"1,525",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"16,418",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SEASONS VIEW,"1,600,000","1,140.98","1,402",Mar-23,PEMIMPIN DRIVE,Resale,Strata,106,"15,094",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,06 to 10
THE MINTON,"1,850,000","1,216.33","1,521",Mar-23,HOUGANG STREET 11,Resale,Strata,113,"16,372",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
PARC CENTROS,"1,728,000","1,506.96","1,147",Mar-23,PUNGGOL CENTRAL,Resale,Strata,140,"12,343",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE PANORAMA,"852,000",452.09,"1,885",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,42,"20,286",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
THE SCALA,"1,403,888",828.83,"1,694",Mar-23,SERANGOON AVENUE 3,Resale,Strata,77,"18,232",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"790,000",624.31,"1,265",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,58,"13,621",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PARC CENTROS,"1,425,000",990.29,"1,439",Mar-23,PUNGGOL CENTRAL,Resale,Strata,92,"15,489",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
KOVAN REGENCY,"818,000",505.91,"1,617",Mar-23,KOVAN RISE,Resale,Strata,47,"17,404",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,065,000",775.01,"1,374",Mar-23,PUNGGOL WALK,Resale,Strata,72,"14,792",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BRADDELL VIEW,"1,600,000","1,560.78","1,025",Mar-23,BRADDELL HILL,Resale,Strata,145,"11,034",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
KOVAN GRANDEUR,"570,000",387.5,"1,471",Mar-23,TAMPINES ROAD,Resale,Strata,36,"15,833",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
CLOVER BY THE PARK,"2,738,000","1,733","1,580",Mar-23,BISHAN STREET 25,Resale,Strata,161,"17,006",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,21 to 25
SUITES @ PAYA LEBAR,"648,000",409.03,"1,584",Mar-23,UPPER PAYA LEBAR ROAD,Resale,Strata,38,"17,053",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"788,000",516.67,"1,525",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,48,"16,417",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"805,000",462.85,"1,739",Mar-23,LORONG HOW SUN,Resale,Strata,43,"18,721",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
LAKEVIEW ESTATE,"1,650,000","1,614.6","1,022",Mar-23,UPPER THOMSON ROAD,Resale,Strata,150,"11,000",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,11 to 15
RIVERSOUND RESIDENCE,"1,550,000","1,259.39","1,231",Mar-23,SENGKANG EAST AVENUE,Resale,Strata,117,"13,248",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE OLD HOUSE,"1,660,000","1,130.22","1,469",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,105,"15,810",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,780,000","1,001.05","1,778",Mar-23,HOUGANG AVENUE 2,Sub Sale,Strata,93,"19,140",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
GRANDEUR 8,"1,820,000","1,582.31","1,150",Mar-23,ANG MO KIO CENTRAL 3,Resale,Strata,147,"12,381",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
THE WATERLINE,"1,100,000",882.65,"1,246",Mar-23,POH HUAT ROAD WEST,Resale,Strata,82,"13,415",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"983,000",613.55,"1,602",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,246",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SKY VUE,"1,980,000","1,140.98","1,735",Mar-23,BISHAN STREET 15,Resale,Strata,106,"18,679",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,01 to 05
THE PANORAMA,"1,980,000","1,011.82","1,957",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,94,"21,064",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,380,000",871.88,"1,583",Mar-23,LORONG HOW SUN,Resale,Strata,81,"17,037",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
BISHAN PARK CONDOMINIUM,"1,670,000","1,323.97","1,261",Mar-23,SIN MING WALK,Resale,Strata,123,"13,577",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
STARS OF KOVAN,"1,360,000",742.72,"1,831",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,69,"19,710",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
THE PANORAMA,"2,118,000","1,011.82","2,093",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,94,"22,532",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
BARTLEY RESIDENCES,"1,750,000","1,097.93","1,594",Mar-23,LORONG HOW SUN,Resale,Strata,102,"17,157",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
FLO RESIDENCE,"950,000",764.24,"1,243",Mar-23,PUNGGOL FIELD WALK,Resale,Strata,71,"13,380",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
BARTLEY RESIDENCES,"1,245,000",796.54,"1,563",Mar-23,LORONG HOW SUN,Resale,Strata,74,"16,824",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"805,000",624.31,"1,289",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,58,"13,879",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
ADANA @ THOMSON,"1,568,800",871.88,"1,799",Mar-23,OLD UPPER THOMSON ROAD,Resale,Strata,81,"19,368",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
THE MINTON,"1,590,000","1,108.69","1,434",Mar-23,HOUGANG STREET 11,Resale,Strata,103,"15,437",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,220,000",882.65,"1,382",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,82,"14,878",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
CHILTERN PARK,"1,700,000","1,302.44","1,305",Mar-23,SERANGOON AVENUE 3,Resale,Strata,121,"14,050",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
RIVER ISLES,"1,680,000","1,453.14","1,156",Mar-23,EDGEDALE PLAINS,Resale,Strata,135,"12,444",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
HIGHLAND CONDOMINIUM,"1,850,000","1,517.72","1,219",Mar-23,HIGHLAND ROAD,Resale,Strata,141,"13,121",-,Condominium,1,Freehold,19,Outside Central Region,-
BISHAN PARK CONDOMINIUM,"1,933,308","1,506.96","1,283",Mar-23,SIN MING WALK,Resale,Strata,140,"13,809",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,185,000",904.18,"1,311",Mar-23,SENGKANG EAST AVENUE,Resale,Strata,84,"14,107",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
JEWEL @ BUANGKOK,"1,150,000",731.95,"1,571",Mar-23,COMPASSVALE BOW,Resale,Strata,68,"16,912",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
KOVAN MELODY,"2,180,000","1,689.95","1,290",Mar-23,KOVAN ROAD,Resale,Strata,157,"13,885",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
SKY HABITAT,"1,900,005","1,194.8","1,590",Mar-23,BISHAN STREET 15,Resale,Strata,111,"17,117",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,16 to 20
A TREASURE TROVE,"1,120,000",775.01,"1,445",Mar-23,PUNGGOL WALK,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE WINDSOR,"2,950,000","2,012.87","1,466",Mar-23,ONTARIO AVENUE,Resale,Strata,187,"15,775",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
THE LILIUM,"2,375,800","1,227.1","1,936",Mar-23,HOW SUN ROAD,New Sale,Strata,114,"20,840",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LUXURIE,"1,080,000",775.01,"1,394",Mar-23,COMPASSVALE ROAD,Resale,Strata,72,"15,000",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CASA ROSA,"1,980,000","2,174.33",911,Mar-23,LORONG ONG LYE,Resale,Strata,202,"9,802",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,480,000",871.88,"1,697",Mar-23,ANG MO KIO AVENUE 8,Resale,Strata,81,"18,272",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,16 to 20
KOVAN GRANDEUR,"578,000",365.98,"1,579",Mar-23,TAMPINES ROAD,Resale,Strata,34,"17,000",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,480,000","1,044.11","1,417",Mar-23,PUNGGOL WALK,Resale,Strata,97,"15,258",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SUNGLADE,"1,650,000","1,162.51","1,419",Mar-23,SERANGOON AVENUE 2,Resale,Strata,108,"15,278",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"700,000",484.38,"1,445",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,45,"15,556",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
LA FIESTA,"1,530,000","1,001.05","1,528",Mar-23,SENGKANG SQUARE,Resale,Strata,93,"16,452",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
183 LONGHAUS,"1,480,000",796.54,"1,858",Mar-23,UPPER THOMSON ROAD,Resale,Strata,74,"20,000",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"745,000",462.85,"1,610",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,326",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
KENSINGTON SQUARE,"938,000",613.55,"1,529",Mar-23,JALAN LOKAM,Resale,Strata,57,"16,456",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVER ISLES,"1,020,000",753.48,"1,354",Mar-23,EDGEDALE PLAINS,Resale,Strata,70,"14,571",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
WATERTOWN,"898,888",581.26,"1,546",Mar-23,PUNGGOL CENTRAL,Resale,Strata,54,"16,646",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
COMPASS HEIGHTS,"1,320,000","1,323.97",997,Mar-23,SENGKANG SQUARE,Resale,Strata,123,"10,732",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
EVERGREEN PARK,"1,292,000","1,345.5",960,Mar-23,HOUGANG AVENUE 7,Resale,Strata,125,"10,336",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
JADESCAPE,"2,050,000","1,011.82","2,026",Mar-23,SHUNFU ROAD,Sub Sale,Strata,94,"21,809",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THE SCALA,"860,000",484.38,"1,775",Mar-23,SERANGOON AVENUE 3,Resale,Strata,45,"19,111",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"745,000",581.26,"1,282",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,54,"13,796",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
REGENTVILLE,"865,000",979.52,883,Mar-23,HOUGANG STREET 92,Resale,Strata,91,"9,505",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"1,950,000","1,151.75","1,693",Mar-23,SIN MING WALK,Resale,Strata,107,"18,224",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
FLO RESIDENCE,"1,220,000","1,011.82","1,206",Mar-23,PUNGGOL FIELD WALK,Resale,Strata,94,"12,979",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"690,000",462.85,"1,491",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,047",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIO VISTA,"2,250,000","2,131.27","1,056",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,198,"11,364",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20
THE LILIUM,"3,311,959","1,840.64","1,799",Mar-23,HOW SUN ROAD,New Sale,Strata,171,"19,368",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,580,000",904.18,"1,747",Mar-23,ANG MO KIO AVENUE 8,Resale,Strata,84,"18,810",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,11 to 15
RIVERVALE CREST,"910,000",947.23,961,Mar-23,RIVERVALE CRESCENT,Resale,Strata,88,"10,341",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
JEWEL @ BUANGKOK,"1,250,000",796.54,"1,569",Mar-23,COMPASSVALE BOW,Resale,Strata,74,"16,892",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
THOMSON IMPRESSIONS,"840,000",462.85,"1,815",Mar-23,LORONG PUNTONG,Resale,Strata,43,"19,535",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
WATERTOWN,"895,000",581.26,"1,540",Mar-23,PUNGGOL CENTRAL,Resale,Strata,54,"16,574",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE PANORAMA,"2,900,000","1,560.78","1,858",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,145,"20,000",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
TRILIVE,"1,088,000",624.31,"1,743",Mar-23,TAMPINES ROAD,Resale,Strata,58,"18,759",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
RIVER ISLES,"1,308,000","1,065.64","1,227",Mar-23,EDGEDALE PLAINS,Resale,Strata,99,"13,212",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SKY VUE,"1,648,888",796.54,"2,070",Mar-23,BISHAN STREET 15,Resale,Strata,74,"22,282",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
NOUVELLE PARK,"1,550,000","1,119.46","1,385",Mar-23,POH HUAT ROAD WEST,Resale,Strata,104,"14,904",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"1,868,000","1,205.57","1,549",Mar-23,SIN MING WALK,Resale,Strata,112,"16,679",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"750,000",462.85,"1,620",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,442",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE GAZANIA,"3,194,000","1,711.48","1,866",Mar-23,HOW SUN DRIVE,New Sale,Strata,159,"20,088",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BLISS@KOVAN,"1,990,000","1,248.62","1,594",Mar-23,SIMON LANE,Resale,Strata,116,"17,155",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PARC VERA,"905,000",785.77,"1,152",Mar-23,HOUGANG STREET 32,Resale,Strata,73,"12,397",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
REGENTVILLE,"1,130,000","1,151.75",981,Mar-23,HOUGANG STREET 92,Resale,Strata,107,"10,561",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"705,000",484.38,"1,455",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,45,"15,667",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
SKY HABITAT,"3,150,000","1,797.59","1,752",Mar-23,BISHAN STREET 15,Resale,Strata,167,"18,862",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,01 to 05
THE PROMENADE@PELIKAT,"1,268,000",947.23,"1,339",Mar-23,JALAN PELIKAT,Resale,Strata,88,"14,409",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EVANIA,"1,680,000","1,291.68","1,301",Mar-23,UPPER PAYA LEBAR ROAD,Resale,Strata,120,"14,000",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE MINTON,"1,310,000",979.52,"1,337",Mar-23,HOUGANG STREET 11,Resale,Strata,91,"14,396",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
RIVERSOUND RESIDENCE,"688,000",473.62,"1,453",Mar-23,SENGKANG EAST AVENUE,Resale,Strata,44,"15,636",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SKY HABITAT,"1,280,000",710.42,"1,802",Mar-23,BISHAN STREET 15,Resale,Strata,66,"19,394",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,06 to 10
RIVERFRONT RESIDENCES,"825,000",516.67,"1,597",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,188",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE SUNNYDALE,"1,560,000","1,367.03","1,141",Mar-23,SERANGOON AVENUE 3,Resale,Strata,127,"12,283",-,Condominium,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
THE GAZANIA,"1,533,000",656.6,"2,335",Mar-23,HOW SUN DRIVE,New Sale,Strata,61,"25,131",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERSAILS,"1,472,888","1,108.69","1,328",Mar-23,UPPER SERANGOON CRESCENT,Resale,Strata,103,"14,300",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SIN MING PLAZA,"1,480,000","1,054.87","1,403",Mar-23,SIN MING ROAD,Resale,Strata,98,"15,102",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
CASA ROSA,"1,300,000","1,173.28","1,108",Mar-23,LORONG ONG LYE,Resale,Strata,109,"11,927",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"945,000",602.78,"1,568",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,56,"16,875",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE GARDENS AT BISHAN,"1,200,000",882.65,"1,360",Mar-23,SIN MING WALK,Resale,Strata,82,"14,634",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
SPAZIO @ KOVAN,"1,088,000","1,022.58","1,064",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,95,"11,453",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"2,038,000","1,130.22","1,803",Mar-23,UPPER PAYA LEBAR ROAD,Resale,Strata,105,"19,410",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE QUARTZ,"1,277,000","1,065.64","1,198",Mar-23,COMPASSVALE BOW,Resale,Strata,99,"12,899",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,156,000",914.94,"1,263",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,85,"13,600",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
GOLDENHILL PARK CONDOMINIUM,"2,630,000","1,313.21","2,003",Mar-23,MEI HWAN DRIVE,Resale,Strata,122,"21,557",-,Condominium,1,Freehold,20,Outside Central Region,11 to 15
STARS OF KOVAN,"1,430,000",785.77,"1,820",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,73,"19,589",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,16 to 20
SUNGLADE,"1,680,000","1,162.51","1,445",Mar-23,SERANGOON AVENUE 2,Resale,Strata,108,"15,556",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,100,000",624.31,"1,762",Mar-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,58,"18,966",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE QUARTZ,"1,700,000","1,216.33","1,398",Mar-23,COMPASSVALE BOW,Resale,Strata,113,"15,044",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,180,000",721.19,"1,636",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"17,612",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE TEMBUSU,"880,000",484.38,"1,817",Mar-23,TAMPINES ROAD,Resale,Strata,45,"19,556",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
THE MINTON,"1,285,000",979.52,"1,312",Mar-23,HOUGANG STREET 11,Resale,Strata,91,"14,121",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
SUNGLADE,"1,420,000","1,044.11","1,360",Mar-23,SERANGOON AVENUE 2,Resale,Strata,97,"14,639",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
THE GAZANIA,"1,628,000",678.13,"2,401",Mar-23,HOW SUN DRIVE,New Sale,Strata,63,"25,841",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
FOREST WOODS,"1,240,000",656.6,"1,889",Mar-23,LORONG LEW LIAN,Resale,Strata,61,"20,328",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
BOATHOUSE RESIDENCES,"740,000",624.31,"1,185",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,58,"12,759",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,200,000",721.19,"1,664",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"17,910",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERVALE CREST,"1,110,000","1,216.33",913,Mar-23,RIVERVALE CRESCENT,Resale,Strata,113,"9,823",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
HOUGANG GREEN,"748,000",764.24,979,Mar-23,BUANGKOK GREEN,Resale,Strata,71,"10,535",-,Apartment,1,99 yrs lease commencing from 1994,19,Outside Central Region,06 to 10
KOVAN MELODY,"1,310,000",904.18,"1,449",Mar-23,KOVAN ROAD,Resale,Strata,84,"15,595",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
THE PANORAMA,"2,060,000","1,011.82","2,036",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,94,"21,915",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"1,760,000","1,001.05","1,758",Mar-23,HOUGANG AVENUE 2,Sub Sale,Strata,93,"18,925",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"900,000",538.2,"1,672",Mar-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"18,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"742,000",462.85,"1,603",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,256",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SKY VUE,"1,528,888",796.54,"1,919",Mar-23,BISHAN STREET 15,Resale,Strata,74,"20,661",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,11 to 15
SUITES @ PAYA LEBAR,"610,000",365.98,"1,667",Mar-23,UPPER PAYA LEBAR ROAD,Resale,Strata,34,"17,941",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,050,000",624.31,"1,682",Mar-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,58,"18,103",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVER ISLES,"1,530,000","1,227.1","1,247",Mar-23,EDGEDALE PLAINS,Resale,Strata,114,"13,421",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE PANORAMA,"3,128,000","1,560.78","2,004",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,145,"21,572",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
CHILTERN PARK,"2,020,000","1,571.54","1,285",Mar-23,SERANGOON AVENUE 3,Resale,Strata,146,"13,836",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
RIVERSAILS,"1,545,000","1,065.64","1,450",Mar-23,UPPER SERANGOON CRESCENT,Resale,Strata,99,"15,606",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SKY VUE,"1,338,000",850.36,"1,573",Mar-23,BISHAN STREET 15,Resale,Strata,79,"16,937",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,01 to 05
RIVER ISLES,"1,140,000",893.41,"1,276",Mar-23,EDGEDALE PLAINS,Resale,Strata,83,"13,735",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
