Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PICCADILLY GRAND,"1,384,000",645.84,"2,143",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,60,"23,067",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,490,000",710.42,"2,097",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"22,576",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,804,000",882.65,"2,044",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,82,"22,000",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,170,000",516.67,"2,264",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"24,375",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,391,000",645.84,"2,154",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,60,"23,183",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,497,000",710.42,"2,107",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"22,682",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,176,000",516.67,"2,276",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"24,500",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,405,000",645.84,"2,175",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,60,"23,417",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,511,000",710.42,"2,127",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"22,894",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,828,000",882.65,"2,071",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,82,"22,293",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,188,000",516.67,"2,299",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"24,750",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,511,000",710.42,"2,127",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"22,894",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,828,000",882.65,"2,071",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,82,"22,293",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,518,000",710.42,"2,137",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"23,000",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,836,000",882.65,"2,080",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,82,"22,390",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,419,000",645.84,"2,197",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,60,"23,650",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,525,000",710.42,"2,147",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"23,106",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,426,000",645.84,"2,208",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,60,"23,767",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,852,000",882.65,"2,098",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,82,"22,585",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,433,000",645.84,"2,219",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,60,"23,883",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"2,032,000","1,065.64","1,907",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,99,"20,525",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,21 to 25
PICCADILLY GRAND,"1,081,000",484.38,"2,232",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,45,"24,022",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,076,000",484.38,"2,221",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,45,"23,911",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,146,000",516.67,"2,218",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"23,875",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,087,000",484.38,"2,244",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,45,"24,156",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,082,000",484.38,"2,234",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,45,"24,044",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,152,000",516.67,"2,230",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"24,000",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,094,000",484.38,"2,259",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,45,"24,311",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,164,000",516.67,"2,253",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"24,250",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,164,000",516.67,"2,253",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,48,"24,250",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,496,000",710.42,"2,106",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"22,667",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,450,000",678.13,"2,138",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,63,"23,016",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"1,503,000",710.42,"2,116",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"22,773",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,112,000",484.38,"2,296",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,45,"24,711",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,569,000",710.42,"2,209",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"23,773",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"1,576,000",710.42,"2,218",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"23,879",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"1,492,000",678.13,"2,200",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,63,"23,683",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"2,318,000","1,076.4","2,153",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,100,"23,180",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"1,606,000",710.42,"2,261",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"24,333",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"1,620,000",710.42,"2,280",May-22,NORTHUMBERLAND ROAD,New Sale,Strata,66,"24,545",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,21 to 25
CITY GATE,"1,740,000",914.94,"1,902",May-22,BEACH ROAD,Resale,Strata,85,"20,471",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
STURDEE RESIDENCES,"1,320,000",721.19,"1,830",May-22,BEATTY ROAD,Resale,Strata,67,"19,701",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
MIDTOWN MODERN,"3,041,280","1,065.64","2,854",May-22,TAN QUEE LAN STREET,New Sale,Strata,99,"30,720",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
HONG BUILDING,"1,422,850","1,367.03","1,041",May-22,RANGOON ROAD,Resale,Strata,127,"11,204",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
1953,"1,242,000",613.55,"2,024",May-22,TESSENSOHN ROAD,New Sale,Strata,57,"21,789",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,820,000","1,033.34","1,761",May-22,BEATTY ROAD,Resale,Strata,96,"18,958",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
CITYLIGHTS,"1,580,000",893.41,"1,769",May-22,JELLICOE ROAD,Resale,Strata,83,"19,036",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,26 to 30
BURLINGTON SQUARE,"1,380,000","1,151.75","1,198",May-22,BENCOOLEN STREET,Resale,Strata,107,"12,897",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,01 to 05
THE M,"2,079,000",753.48,"2,759",May-22,MIDDLE ROAD,New Sale,Strata,70,"29,700",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"1,480,000",527.44,"2,806",May-22,MIDDLE ROAD,New Sale,Strata,49,"30,204",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"2,488,860",904.18,"2,753",May-22,TAN QUEE LAN STREET,New Sale,Strata,84,"29,629",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
CITY STUDIOS,"655,000",473.62,"1,383",Apr-22,RACE COURSE LANE,Resale,Strata,44,"14,886",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
1953,"1,224,020",613.55,"1,995",Apr-22,TESSENSOHN ROAD,New Sale,Strata,57,"21,474",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
DUO RESIDENCES,"1,950,000","1,011.82","1,927",Apr-22,FRASER STREET,Resale,Strata,94,"20,745",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,085,000",635.08,"3,283",Apr-22,TAN QUEE LAN STREET,New Sale,Strata,59,"35,339",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE M,"1,750,000",635.08,"2,756",Apr-22,MIDDLE ROAD,New Sale,Strata,59,"29,661",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
CITYLIGHTS,"940,000",559.73,"1,679",Apr-22,JELLICOE ROAD,Resale,Strata,52,"18,077",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
CITY SQUARE RESIDENCES,"2,350,000","1,205.57","1,949",Apr-22,KITCHENER LINK,Resale,Strata,112,"20,982",-,Condominium,1,Freehold,08,Rest of Central Region,21 to 25
SOHO 188,"700,000",441.32,"1,586",Apr-22,RACE COURSE ROAD,Resale,Strata,41,"17,073",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
JOOL SUITES,"680,000",409.03,"1,662",Apr-22,SING JOO WALK,Resale,Strata,38,"17,895",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
RANGOON APARTMENTS,"1,800,000","1,453.14","1,239",Apr-22,RANGOON ROAD,Resale,Strata,135,"13,333",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE CITRON RESIDENCES,"775,000",430.56,"1,800",Apr-22,MARNE ROAD,Resale,Strata,40,"19,375",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
SOHO 188,"700,000",430.56,"1,626",Apr-22,RACE COURSE ROAD,Resale,Strata,40,"17,500",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,340,000",721.19,"1,858",Apr-22,BEATTY ROAD,Resale,Strata,67,"20,000",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,26 to 30
CITY SQUARE RESIDENCES,"1,630,000",839.59,"1,941",Apr-22,KITCHENER LINK,Resale,Strata,78,"20,897",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
CONCOURSE SKYLINE,"2,534,477","1,162.51","2,180",Apr-22,BEACH ROAD,Resale,Strata,108,"23,467",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,817,540","1,065.64","2,644",Apr-22,TAN QUEE LAN STREET,New Sale,Strata,99,"28,460",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"2,955,150","1,065.64","2,773",Apr-22,TAN QUEE LAN STREET,New Sale,Strata,99,"29,850",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,450,250",904.18,"2,710",Apr-22,TAN QUEE LAN STREET,New Sale,Strata,84,"29,170",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
KERRISDALE,"1,750,000","1,259.39","1,390",Apr-22,STURDEE ROAD,Resale,Strata,117,"14,957",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
CITYLIGHTS,"910,000",559.73,"1,626",Apr-22,JELLICOE ROAD,Resale,Strata,52,"17,500",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,11 to 15
CITYLIGHTS,"1,170,000",678.13,"1,725",Apr-22,JELLICOE ROAD,Resale,Strata,63,"18,571",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,21 to 25
BURLINGTON SQUARE,"888,000",667.37,"1,331",Apr-22,BENCOOLEN STREET,Resale,Strata,62,"14,323",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,11 to 15
8 FARRER SUITES,"1,600,000",968.76,"1,652",Apr-22,SING JOO WALK,Resale,Strata,90,"17,778",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CONCOURSE SKYLINE,"5,200,000","2,142.04","2,428",Apr-22,BEACH ROAD,Resale,Strata,199,"26,131",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
MIDTOWN MODERN,"2,388,870",904.18,"2,642",Apr-22,TAN QUEE LAN STREET,New Sale,Strata,84,"28,439",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
THE M,"2,122,000",764.24,"2,777",Apr-22,MIDDLE ROAD,New Sale,Strata,71,"29,887",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
KENT RESIDENCES,"880,000",775.01,"1,135",Apr-22,KENT ROAD,Resale,Strata,72,"12,222",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
LOFT @ RANGOON,"680,000",452.09,"1,504",Apr-22,RANGOON ROAD,Resale,Strata,42,"16,190",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE M,"1,480,000",527.44,"2,806",Apr-22,MIDDLE ROAD,New Sale,Strata,49,"30,204",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"2,092,000",764.24,"2,737",Apr-22,MIDDLE ROAD,New Sale,Strata,71,"29,465",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"2,997,720","1,065.64","2,813",Apr-22,TAN QUEE LAN STREET,New Sale,Strata,99,"30,280",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
SOUTHBANK,"1,700,000",958,"1,775",Apr-22,NORTH BRIDGE ROAD,Resale,Strata,89,"19,101",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,26 to 30
CITY SQUARE RESIDENCES,"1,695,000",871.88,"1,944",Apr-22,KITCHENER LINK,Resale,Strata,81,"20,926",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
UPTOWN @ FARRER,"3,900,000","2,271.2","1,717",Apr-22,PERUMAL ROAD,New Sale,Strata,211,"18,483",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,21 to 25
CITY SQUARE RESIDENCES,"1,550,000",839.59,"1,846",Apr-22,KITCHENER LINK,Resale,Strata,78,"19,872",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
CONCOURSE SKYLINE,"2,600,000","1,334.74","1,948",Apr-22,BEACH ROAD,Resale,Strata,124,"20,968",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
CITY LOFT,"950,000",839.59,"1,132",Apr-22,RACE COURSE ROAD,Resale,Strata,78,"12,179",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
BURLINGTON SQUARE,"1,041,000",731.95,"1,422",Apr-22,BENCOOLEN STREET,Resale,Strata,68,"15,309",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,06 to 10
THE M,"1,759,000",764.24,"2,302",Apr-22,MIDDLE ROAD,New Sale,Strata,71,"24,775",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"1,480,000",527.44,"2,806",Apr-22,MIDDLE ROAD,New Sale,Strata,49,"30,204",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
JOOL SUITES,"670,000",409.03,"1,638",Apr-22,SING JOO WALK,Resale,Strata,38,"17,632",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
RACE COURSE MANSION,"1,070,000","1,162.51",920,Apr-22,RACE COURSE ROAD,Resale,Strata,108,"9,907",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,500,000",828.83,"1,810",Apr-22,BEATTY ROAD,Resale,Strata,77,"19,481",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
JOOL SUITES,"730,000",462.85,"1,577",Apr-22,SING JOO WALK,Resale,Strata,43,"16,977",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MIDTOWN BAY,"2,410,000",731.95,"3,293",Apr-22,BEACH ROAD,New Sale,Strata,68,"35,441",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
KENTISH LODGE,"1,250,000","1,173.28","1,065",Apr-22,OXFORD ROAD,Resale,Strata,109,"11,468",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
THE BLISS,"905,000",667.37,"1,356",Apr-22,RACE COURSE ROAD,Resale,Strata,62,"14,597",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"3,000,000","1,948.28","1,540",Apr-22,PERUMAL ROAD,New Sale,Strata,181,"16,575",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,01 to 05
THE M,"1,787,000",742.72,"2,406",Apr-22,MIDDLE ROAD,New Sale,Strata,69,"25,899",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"1,787,000",742.72,"2,406",Apr-22,MIDDLE ROAD,New Sale,Strata,69,"25,899",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
RESIDENTIAL APARTMENTS,"1,780,000","1,500.5","1,186",Apr-22,JOO AVENUE,Resale,Land,139.4,"12,769",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE URBANITE,"1,468,000","1,173.28","1,251",Apr-22,HERTFORD ROAD,Resale,Strata,109,"13,468",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,250,000",656.6,"1,904",Mar-22,BEATTY ROAD,Resale,Strata,61,"20,492",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
RANGOON 88,"710,000",635.08,"1,118",Mar-22,RANGOON ROAD,Resale,Strata,59,"12,034",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SUNSHINE PLAZA,"1,415,000","1,130.22","1,252",Mar-22,PRINSEP LINK,Resale,Strata,105,"13,476",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
THE M,"1,480,000",527.44,"2,806",Mar-22,MIDDLE ROAD,New Sale,Strata,49,"30,204",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
CITYLIGHTS,"1,129,888",678.13,"1,666",Mar-22,JELLICOE ROAD,Resale,Strata,63,"17,935",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
RANGOON VIEW,"1,260,000","1,334.74",944,Mar-22,RANGOON ROAD,Resale,Strata,124,"10,161",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
MIDTOWN MODERN,"4,646,070","1,808.35","2,569",Mar-22,TAN QUEE LAN STREET,New Sale,Strata,168,"27,655",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,415,600",904.18,"2,672",Mar-22,TAN QUEE LAN STREET,New Sale,Strata,84,"28,757",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"2,433,420",904.18,"2,691",Mar-22,TAN QUEE LAN STREET,New Sale,Strata,84,"28,969",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN BAY,"2,023,800",753.48,"2,657",Mar-22,BEACH ROAD,New Sale,Strata,70,"28,603","2,002,200",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
KERRISDALE,"1,888,000","1,485.43","1,271",Mar-22,STURDEE ROAD,Resale,Strata,138,"13,681",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
CITY SQUARE RESIDENCES,"1,080,000",570.49,"1,893",Mar-22,KITCHENER LINK,Resale,Strata,53,"20,377",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
KERRISDALE,"1,300,000",990.29,"1,313",Mar-22,STURDEE ROAD,Resale,Strata,92,"14,130",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
JOOL SUITES,"708,000",484.38,"1,462",Mar-22,SING JOO WALK,Resale,Strata,45,"15,733",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYLIGHTS,"1,080,000",559.73,"1,930",Mar-22,JELLICOE ROAD,Resale,Strata,52,"20,769",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
HERTFORD COLLECTION,"1,265,000",968.76,"1,306",Mar-22,HERTFORD ROAD,Resale,Strata,90,"14,056",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
1953,"1,254,000",613.55,"2,044",Mar-22,TESSENSOHN ROAD,New Sale,Strata,57,"22,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SOUTHBANK,"1,665,000",904.18,"1,841",Mar-22,NORTH BRIDGE ROAD,Resale,Strata,84,"19,821",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,21 to 25
KERRISDALE,"1,708,000","1,259.39","1,356",Mar-22,STURDEE ROAD,Resale,Strata,117,"14,598",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
1953,"980,000",548.96,"1,785",Mar-22,TESSENSOHN ROAD,New Sale,Strata,51,"19,216",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,230,000",656.6,"1,873",Mar-22,BEATTY ROAD,Resale,Strata,61,"20,164",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
MIDTOWN MODERN,"2,903,670","1,065.64","2,725",Mar-22,TAN QUEE LAN STREET,New Sale,Strata,99,"29,330",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
UPTOWN @ FARRER,"1,975,000","1,291.68","1,529",Mar-22,PERUMAL ROAD,New Sale,Strata,120,"16,458",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,01 to 05
28 RC SUITES,"1,028,000",807.3,"1,273",Mar-22,RACE COURSE LANE,Resale,Strata,75,"13,707",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
THE PLAZA,"900,000",764.24,"1,178",Mar-22,BEACH ROAD,Resale,Strata,71,"12,676",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"2,080,000","1,087.16","1,913",Mar-22,BEACH ROAD,Resale,Strata,101,"20,594",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
THE CITRON RESIDENCES,"1,490,000",914.94,"1,629",Mar-22,MARNE ROAD,Resale,Strata,85,"17,529",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MIDTOWN BAY,"1,320,000",462.85,"2,852",Mar-22,BEACH ROAD,Sub Sale,Strata,43,"30,698",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
CITY GATE,"1,400,000",678.13,"2,064",Mar-22,BEACH ROAD,Resale,Strata,63,"22,222",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,26 to 30
STURDEE RESIDENCES,"1,478,000",828.83,"1,783",Mar-22,BEATTY ROAD,Resale,Strata,77,"19,195",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
BLISS REGALIA,"780,000",645.84,"1,208",Mar-22,SING AVENUE,Resale,Strata,60,"13,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
UPTOWN @ FARRER,"3,100,000","1,829.88","1,694",Mar-22,PERUMAL ROAD,New Sale,Strata,170,"18,235",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,21 to 25
CONCOURSE SKYLINE,"1,980,000","1,151.75","1,719",Mar-22,BEACH ROAD,Resale,Strata,107,"18,505",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
CITY SQUARE RESIDENCES,"940,000",570.49,"1,648",Mar-22,KITCHENER LINK,Resale,Strata,53,"17,736",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
1953,"1,260,000",613.55,"2,054",Mar-22,TESSENSOHN ROAD,New Sale,Strata,57,"22,105",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KERRISDALE,"1,610,000","1,259.39","1,278",Mar-22,STURDEE ROAD,Resale,Strata,117,"13,761",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,11 to 15
BLISS REGALIA,"840,000",645.84,"1,301",Mar-22,SING AVENUE,Resale,Strata,60,"14,000",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,085,000","1,011.82","1,072",Feb-22,SAM LEONG ROAD,Resale,Strata,94,"11,543",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KERRISDALE,"1,600,000","1,270.15","1,260",Feb-22,STURDEE ROAD,Resale,Strata,118,"13,559",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,11 to 15
