Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TROPICAL SPRING,"1,595,000","1,377.79","1,158",May-24,SIMEI STREET 4,Resale,Strata,128,"12,461",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
THE TAPESTRY,"730,000",441.32,"1,654",May-24,TAMPINES STREET 86,Resale,Strata,41,"17,805",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"980,000",592.02,"1,655",May-24,TAMPINES LANE,Resale,Strata,55,"17,818",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
PARC OLYMPIA,"848,000",656.6,"1,291",May-24,FLORA DRIVE,Resale,Strata,61,"13,902",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
LIVIA,"1,099,000",914.94,"1,201",May-24,PASIR RIS GROVE,Resale,Strata,85,"12,929",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,16 to 20
TREASURE AT TAMPINES,"1,090,000",678.13,"1,607",May-24,TAMPINES LANE,Resale,Strata,63,"17,302",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
DAHLIA PARK CONDOMINIUM,"1,540,000","1,291.68","1,192",May-24,FLORA DRIVE,Resale,Strata,120,"12,833",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
MELVILLE PARK,"875,000",958,913,May-24,SIMEI STREET 1,Resale,Strata,89,"9,831",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
EASTPOINT GREEN,"1,085,000",958,"1,133",May-24,SIMEI STREET 3,Resale,Strata,89,"12,191",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
PARC OLYMPIA,"1,420,000","1,291.68","1,099",May-24,FLORA DRIVE,Resale,Strata,120,"11,833",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
BLUWATERS,"1,310,000","1,130.22","1,159",May-24,JALAN LOYANG BESAR,Resale,Strata,105,"12,476",-,Apartment,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
COCO PALMS,"1,918,000","1,259.39","1,523",May-24,PASIR RIS GROVE,Resale,Strata,117,"16,393",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
D'NEST,"1,620,000","1,130.22","1,433",May-24,PASIR RIS GROVE,Resale,Strata,105,"15,429",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
AVILA GARDENS,"1,500,000","1,323.97","1,133",May-24,FLORA ROAD,Resale,Strata,123,"12,195",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
PARC KOMO,"1,350,000",775.01,"1,742",May-24,UPPER CHANGI ROAD NORTH,Sub Sale,Strata,72,"18,750",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
SEA ESTA,"1,510,000","1,216.33","1,241",May-24,PASIR RIS LINK,Resale,Strata,113,"13,363",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
LE LOYANG,"1,100,000","1,119.46",983,May-24,JALAN LOYANG BESAR,Resale,Strata,104,"10,577",-,Apartment,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
CARISSA PARK CONDOMINIUM,"1,088,000",925.7,"1,175",May-24,FLORA DRIVE,Resale,Strata,86,"12,651",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
STRATUM,"2,250,000","2,142.04","1,050",May-24,ELIAS ROAD,Resale,Strata,199,"11,307",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
MY MANHATTAN,"860,000",559.73,"1,536",May-24,SIMEI STREET 3,Resale,Strata,52,"16,538",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
FERRARIA PARK CONDOMINIUM,"1,580,000","1,377.79","1,147",May-24,FLORA DRIVE,Resale,Strata,128,"12,344",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RIPPLE BAY,"1,680,000","1,399.32","1,201",May-24,PASIR RIS LINK,Resale,Strata,130,"12,923",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,200,000","1,130.22","1,062",May-24,SIMEI RISE,Resale,Strata,105,"11,429",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,545,888",914.94,"1,690",May-24,TAMPINES LANE,Resale,Strata,85,"18,187",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
THE GALE,"2,300,000","1,991.34","1,155",May-24,FLORA ROAD,Resale,Strata,185,"12,432",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
NV RESIDENCES,"1,500,000","1,184.04","1,267",May-24,PASIR RIS GROVE,Resale,Strata,110,"13,636",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
EASTPOINT GREEN,"1,375,000","1,184.04","1,161",May-24,SIMEI STREET 3,Resale,Strata,110,"12,500",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,550,000","1,065.64","1,455",May-24,TAMPINES STREET 86,Resale,Strata,99,"15,657",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
NV RESIDENCES,"1,470,000","1,184.04","1,242",May-24,PASIR RIS GROVE,Resale,Strata,110,"13,364",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE PALETTE,"1,545,000","1,065.64","1,450",May-24,PASIR RIS GROVE,Resale,Strata,99,"15,606",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
THE PALETTE,"1,131,000",753.48,"1,501",May-24,PASIR RIS GROVE,Resale,Strata,70,"16,157",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
RIS GRANDEUR,"1,600,000","1,356.26","1,180",May-24,ELIAS ROAD,Resale,Strata,126,"12,698",-,Condominium,1,Freehold,18,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,250,000","1,022.58","1,222",May-24,FLORA DRIVE,Resale,Strata,95,"13,158",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
MELVILLE PARK,"1,200,000","1,345.5",892,May-24,SIMEI STREET 1,Resale,Strata,125,"9,600",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
THE SANTORINI,"1,625,888","1,130.22","1,439",May-24,TAMPINES STREET 86,Resale,Strata,105,"15,485",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
Q BAY RESIDENCES,"800,000",667.37,"1,199",May-24,TAMPINES STREET 86,Resale,Strata,62,"12,903",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,16 to 20
TREASURE AT TAMPINES,"2,036,888","1,280.92","1,590",May-24,TAMPINES LANE,Resale,Strata,119,"17,117",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
CHANGI RISE CONDOMINIUM,"1,200,000","1,130.22","1,062",May-24,SIMEI RISE,Resale,Strata,105,"11,429",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
PARC OLYMPIA,"850,000",645.84,"1,316",May-24,FLORA DRIVE,Resale,Strata,60,"14,167",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
LIVIA,"1,070,000",914.94,"1,169",May-24,PASIR RIS GROVE,Resale,Strata,85,"12,588",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
Q BAY RESIDENCES,"738,888",516.67,"1,430",May-24,TAMPINES STREET 86,Resale,Strata,48,"15,394",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
COCO PALMS,"1,523,400",904.18,"1,685",May-24,PASIR RIS GROVE,Resale,Strata,84,"18,136",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE JOVELL,"1,150,000",678.13,"1,696",May-24,FLORA DRIVE,Resale,Strata,63,"18,254",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
NV RESIDENCES,"1,350,000","1,108.69","1,218",May-24,PASIR RIS GROVE,Resale,Strata,103,"13,107",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"970,000",764.24,"1,269",May-24,FLORA DRIVE,Resale,Strata,71,"13,662",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
DAHLIA PARK CONDOMINIUM,"1,530,000","1,291.68","1,185",May-24,FLORA DRIVE,Resale,Strata,120,"12,750",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
PALM ISLES,"676,000",516.67,"1,308",May-24,FLORA DRIVE,Resale,Strata,48,"14,083",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
NV RESIDENCES,"1,168,000",904.18,"1,292",May-24,PASIR RIS GROVE,Resale,Strata,84,"13,905",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE TAPESTRY,"1,080,000",602.78,"1,792",May-24,TAMPINES STREET 86,Resale,Strata,56,"19,286",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
EASTPOINT GREEN,"1,078,888",958,"1,126",May-24,SIMEI STREET 3,Resale,Strata,89,"12,122",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE TAPESTRY,"1,730,000","1,097.93","1,576",May-24,TAMPINES STREET 86,Resale,Strata,102,"16,961",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"2,760,000","1,722.24","1,603",May-24,TAMPINES LANE,Resale,Strata,160,"17,250",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
RIPPLE BAY,"1,230,000",764.24,"1,609",May-24,PASIR RIS LINK,Resale,Strata,71,"17,324",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"810,000",462.85,"1,750",May-24,TAMPINES LANE,Resale,Strata,43,"18,837",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
STRATUM,"645,000",452.09,"1,427",May-24,ELIAS ROAD,Resale,Strata,42,"15,357",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
D'NEST,"1,838,000","1,270.15","1,447",May-24,PASIR RIS GROVE,Resale,Strata,118,"15,576",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
LOYANG VALLEY,"1,820,000","1,905.23",955,May-24,LOYANG AVENUE,Resale,Strata,177,"10,282",-,Condominium,1,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,280,000",925.7,"1,383",May-24,SIMEI STREET 4,Resale,Strata,86,"14,884",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
WATERVIEW,"1,080,000",979.52,"1,103",May-24,TAMPINES AVENUE 1,Resale,Strata,91,"11,868",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
EASTPOINT GREEN,"1,250,000","1,130.22","1,106",May-24,SIMEI STREET 3,Resale,Strata,105,"11,905",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"970,000",581.26,"1,669",May-24,TAMPINES LANE,Resale,Strata,54,"17,963",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
LIVIA,"1,970,000","1,743.77","1,130",May-24,PASIR RIS GROVE,Resale,Strata,162,"12,160",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
VUE 8 RESIDENCE,"1,425,000","1,033.34","1,379",May-24,PASIR RIS HEIGHTS,Resale,Strata,96,"14,844",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
VUE 8 RESIDENCE,"2,100,000","1,689.95","1,243",May-24,PASIR RIS HEIGHTS,Resale,Strata,157,"13,376",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE ALPS RESIDENCES,"760,000",505.91,"1,502",May-24,TAMPINES STREET 86,Resale,Strata,47,"16,170",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,485,000",914.94,"1,623",May-24,TAMPINES LANE,Resale,Strata,85,"17,471",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,210,000",678.13,"1,784",May-24,TAMPINES LANE,Resale,Strata,63,"19,206",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE SANTORINI,"1,508,000","1,044.11","1,444",May-24,TAMPINES STREET 86,Resale,Strata,97,"15,546",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
SAVANNAH CONDOPARK,"1,370,000","1,227.1","1,116",May-24,SIMEI RISE,Resale,Strata,114,"12,018",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
DOUBLE BAY RESIDENCES,"1,288,888","1,001.05","1,288",Apr-24,SIMEI STREET 4,Resale,Strata,93,"13,859",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
MELVILLE PARK,"1,020,000","1,216.33",839,Apr-24,SIMEI STREET 1,Resale,Strata,113,"9,027",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,690,000","1,033.34","1,635",Apr-24,TAMPINES LANE,Resale,Strata,96,"17,604",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"970,000",592.02,"1,638",Apr-24,TAMPINES LANE,Resale,Strata,55,"17,636",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
EASTPOINT GREEN,"1,145,000",968.76,"1,182",Apr-24,SIMEI STREET 3,Resale,Strata,90,"12,722",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE INFLORA,"1,300,000","1,033.34","1,258",Apr-24,FLORA DRIVE,Resale,Strata,96,"13,542",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,230,000",828.83,"1,484",Apr-24,TAMPINES STREET 86,Resale,Strata,77,"15,974",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
FERRARIA PARK CONDOMINIUM,"1,430,000","1,216.33","1,176",Apr-24,FLORA DRIVE,Resale,Strata,113,"12,655",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE TAPESTRY,"1,816,000","1,130.22","1,607",Apr-24,TAMPINES STREET 86,Resale,Strata,105,"17,295",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
RIS GRANDEUR,"1,350,000","1,065.64","1,267",Apr-24,ELIAS ROAD,Resale,Strata,99,"13,636",-,Condominium,1,Freehold,18,Outside Central Region,11 to 15
FERRARIA PARK CONDOMINIUM,"1,420,000","1,216.33","1,167",Apr-24,FLORA DRIVE,Resale,Strata,113,"12,566",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,268,000","1,022.58","1,240",Apr-24,FLORA DRIVE,Resale,Strata,95,"13,347",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"2,100,000","1,237.86","1,696",Apr-24,TAMPINES LANE,Resale,Strata,115,"18,261",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
NV RESIDENCES,"1,000,000",742.72,"1,346",Apr-24,PASIR RIS GROVE,Resale,Strata,69,"14,493",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE SANTORINI,"1,040,000",764.24,"1,361",Apr-24,TAMPINES STREET 86,Resale,Strata,71,"14,648",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,202,888",678.13,"1,774",Apr-24,TAMPINES LANE,Resale,Strata,63,"19,093",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,835,000","1,011.82","1,814",Apr-24,TAMPINES LANE,Resale,Strata,94,"19,521",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE TAPESTRY,"1,190,000",699.66,"1,701",Apr-24,TAMPINES STREET 86,Resale,Strata,65,"18,308",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
THE INFLORA,"990,000",818.06,"1,210",Apr-24,FLORA DRIVE,Resale,Strata,76,"13,026",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,520,000",914.94,"1,661",Apr-24,TAMPINES LANE,Resale,Strata,85,"17,882",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
NV RESIDENCES,"960,000",764.24,"1,256",Apr-24,PASIR RIS GROVE,Resale,Strata,71,"13,521",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,728,000","1,087.16","1,589",Apr-24,TAMPINES LANE,Resale,Strata,101,"17,109",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
EDELWEISS PARK CONDOMINIUM,"1,800,000","1,625.36","1,107",Apr-24,FLORA ROAD,Resale,Strata,151,"11,921",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
MELVILLE PARK,"1,250,000","1,345.5",929,Apr-24,SIMEI STREET 1,Resale,Strata,125,"10,000",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
NV RESIDENCES,"1,465,000","1,184.04","1,237",Apr-24,PASIR RIS GROVE,Resale,Strata,110,"13,318",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
LIVIA,"1,020,000",882.65,"1,156",Apr-24,PASIR RIS GROVE,Resale,Strata,82,"12,439",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
RIPPLE BAY,"1,028,000",785.77,"1,308",Apr-24,PASIR RIS LINK,Resale,Strata,73,"14,082",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
STRATUM,"1,735,000","1,399.32","1,240",Apr-24,ELIAS ROAD,Resale,Strata,130,"13,346",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"978,000",796.54,"1,228",Apr-24,FLORA DRIVE,Resale,Strata,74,"13,216",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
THE TAPESTRY,"993,888",602.78,"1,649",Apr-24,TAMPINES STREET 86,Resale,Strata,56,"17,748",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
THE GALE,"1,280,000","1,011.82","1,265",Apr-24,FLORA ROAD,Resale,Strata,94,"13,617",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE TAPESTRY,"1,700,000",990.29,"1,717",Apr-24,TAMPINES STREET 86,Resale,Strata,92,"18,478",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,012,000",592.02,"1,709",Apr-24,TAMPINES LANE,Resale,Strata,55,"18,400",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
COCO PALMS,"1,508,000",904.18,"1,668",Apr-24,PASIR RIS GROVE,Resale,Strata,84,"17,952",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE SANTORINI,"1,620,000","1,119.46","1,447",Apr-24,TAMPINES STREET 86,Resale,Strata,104,"15,577",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"975,000",581.26,"1,677",Apr-24,TAMPINES LANE,Resale,Strata,54,"18,056",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
PARC OLYMPIA,"823,888",645.84,"1,276",Apr-24,FLORA DRIVE,Resale,Strata,60,"13,731",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
WATERVIEW,"1,120,000",785.77,"1,425",Apr-24,TAMPINES AVENUE 1,Resale,Strata,73,"15,342",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,088,000",678.13,"1,604",Apr-24,TAMPINES LANE,Resale,Strata,63,"17,270",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,130,000",796.54,"1,419",Apr-24,TAMPINES STREET 86,Resale,Strata,74,"15,270",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
THE TROPICA,"1,050,000",990.29,"1,060",Apr-24,TAMPINES AVENUE 1,Resale,Strata,92,"11,413",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
LIVIA,"1,620,000","1,323.97","1,224",Apr-24,PASIR RIS GROVE,Resale,Strata,123,"13,171",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,180,000",678.13,"1,740",Apr-24,TAMPINES LANE,Resale,Strata,63,"18,730",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
RIPPLE BAY,"720,000",484.38,"1,486",Apr-24,PASIR RIS LINK,Resale,Strata,45,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
MELVILLE PARK,"912,000",958,952,Apr-24,SIMEI STREET 1,Resale,Strata,89,"10,247",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"1,330,000",936.47,"1,420",Apr-24,TAMPINES STREET 86,Resale,Strata,87,"15,287",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
SEASTRAND,"1,390,000","1,108.69","1,254",Apr-24,PASIR RIS LINK,Resale,Strata,103,"13,495",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
DOUBLE BAY RESIDENCES,"1,725,000","1,270.15","1,358",Apr-24,SIMEI STREET 4,Resale,Strata,118,"14,619",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,600,000","1,657.66",965,Apr-24,SIMEI RISE,Resale,Strata,154,"10,390",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
COCO PALMS,"1,830,000","1,097.93","1,667",Apr-24,PASIR RIS GROVE,Resale,Strata,102,"17,941",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,510,000",914.94,"1,650",Apr-24,TAMPINES LANE,Resale,Strata,85,"17,765",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
LIVIA,"1,970,000","1,539.25","1,280",Apr-24,PASIR RIS GROVE,Resale,Strata,143,"13,776",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
EDELWEISS PARK CONDOMINIUM,"1,050,000",947.23,"1,108",Apr-24,FLORA ROAD,Resale,Strata,88,"11,932",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
LIVIA,"1,030,000",914.94,"1,126",Apr-24,PASIR RIS GROVE,Resale,Strata,85,"12,118",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
VUE 8 RESIDENCE,"1,780,000","1,345.5","1,323",Apr-24,PASIR RIS HEIGHTS,Resale,Strata,125,"14,240",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
THE TAPESTRY,"965,000",602.78,"1,601",Apr-24,TAMPINES STREET 86,Resale,Strata,56,"17,232",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
D'NEST,"1,340,000",936.47,"1,431",Apr-24,PASIR RIS GROVE,Resale,Strata,87,"15,402",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
VUE 8 RESIDENCE,"1,860,000","1,345.5","1,382",Apr-24,PASIR RIS HEIGHTS,Resale,Strata,125,"14,880",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
D'NEST,"780,000",484.38,"1,610",Apr-24,PASIR RIS GROVE,Resale,Strata,45,"17,333",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,190,000",678.13,"1,755",Apr-24,TAMPINES LANE,Resale,Strata,63,"18,889",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"968,000",581.26,"1,665",Apr-24,TAMPINES LANE,Resale,Strata,54,"17,926",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
MY MANHATTAN,"1,800,000","1,367.03","1,317",Apr-24,SIMEI STREET 3,Resale,Strata,127,"14,173",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
PARC KOMO,"780,000",473.62,"1,647",Apr-24,UPPER CHANGI ROAD NORTH,Sub Sale,Strata,44,"17,727",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,900,000","2,045.16",929,Apr-24,SIMEI RISE,Resale,Strata,190,"10,000",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,438,888",850.36,"1,692",Apr-24,TAMPINES LANE,Resale,Strata,79,"18,214",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,180,000",678.13,"1,740",Apr-24,TAMPINES LANE,Resale,Strata,63,"18,730",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,580,000",914.94,"1,727",Apr-24,TAMPINES LANE,Resale,Strata,85,"18,588",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
COCO PALMS,"1,250,000",753.48,"1,659",Apr-24,PASIR RIS GROVE,Resale,Strata,70,"17,857",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
RIPPLE BAY,"720,000",484.38,"1,486",Apr-24,PASIR RIS LINK,Resale,Strata,45,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
LOYANG VALLEY,"1,500,000","1,506.96",995,Apr-24,LOYANG AVENUE,Resale,Strata,140,"10,714",-,Condominium,1,99 yrs lease commencing from 1982,17,Outside Central Region,01 to 05
MELVILLE PARK,"1,170,000","1,345.5",870,Apr-24,SIMEI STREET 1,Resale,Strata,125,"9,360",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
THE TROPICA,"1,500,000","1,227.1","1,222",Apr-24,TAMPINES AVENUE 1,Resale,Strata,114,"13,158",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
Q BAY RESIDENCES,"1,160,000",796.54,"1,456",Apr-24,TAMPINES STREET 86,Resale,Strata,74,"15,676",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
