Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVERBANK @ FERNVALE,"1,026,000",753.48,"1,362",Aug-24,FERNVALE CLOSE,Resale,Strata,70,"14,657",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,200,000",871.88,"1,376",Aug-24,SELETAR ROAD,Resale,Strata,81,"14,815",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,130,000",667.37,"1,693",Aug-24,FERNVALE STREET,Resale,Strata,62,"18,226",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"1,873,888","1,151.75","1,627",Aug-24,FERNVALE ROAD,Resale,Strata,107,"17,513",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
YISHUN EMERALD,"1,500,000","1,377.79","1,089",Aug-24,CANBERRA DRIVE,Resale,Strata,128,"11,719",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE GREENWICH,"1,538,000","1,076.4","1,429",Aug-24,SELETAR ROAD,Resale,Strata,100,"15,380",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE NAUTICAL,"1,080,000",882.65,"1,224",Aug-24,JALAN SENDUDOK,Resale,Strata,82,"13,171",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,060,000",667.37,"1,588",Aug-24,FERNVALE ROAD,Resale,Strata,62,"17,097",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
NORTH PARK RESIDENCES,"1,888,888","1,001.05","1,887",Aug-24,YISHUN CENTRAL 1,Resale,Strata,93,"20,311",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
SELETAR SPRINGS CONDOMINIUM,"1,620,000","1,636.13",990,Aug-24,GERALD DRIVE,Resale,Strata,152,"10,658",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
THE ESTUARY,"1,695,000","1,302.44","1,301",Aug-24,YISHUN AVENUE 1,Resale,Strata,121,"14,008",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
ORCHID PARK CONDOMINIUM,"1,728,000","1,679.18","1,029",Aug-24,YISHUN STREET 81,Resale,Strata,156,"11,077",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,11 to 15
PARC BOTANNIA,"1,158,000",667.37,"1,735",Aug-24,FERNVALE STREET,Resale,Strata,62,"18,677",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
RIVERTREES RESIDENCES,"1,642,000","1,119.46","1,467",Aug-24,FERNVALE CLOSE,Resale,Strata,104,"15,788",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
SKIES MILTONIA,"938,000",710.42,"1,320",Aug-24,MILTONIA CLOSE,Resale,Strata,66,"14,212",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,780,000","1,517.72","1,173",Aug-24,MILTONIA CLOSE,Resale,Strata,141,"12,624",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,188,888",839.59,"1,416",Aug-24,SELETAR ROAD,Resale,Strata,78,"15,242",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,160,000","1,280.92",906,Aug-24,JALAN MATA AYER,Resale,Strata,119,"9,748",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE ESTUARY,"1,660,000","1,302.44","1,275",Aug-24,YISHUN AVENUE 1,Resale,Strata,121,"13,719",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,358,000",699.66,"1,941",Aug-24,YISHUN CENTRAL 1,Resale,Strata,65,"20,892",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
RIVERTREES RESIDENCES,"1,140,000",731.95,"1,557",Aug-24,FERNVALE CLOSE,Resale,Strata,68,"16,765",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,020,000",635.08,"1,606",Aug-24,FERNVALE ROAD,Resale,Strata,59,"17,288",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE ESTUARY,"1,367,000","1,119.46","1,221",Aug-24,YISHUN AVENUE 1,Resale,Strata,104,"13,144",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
EUPHONY GARDENS,"1,938,000","2,195.86",883,Aug-24,JALAN MATA AYER,Resale,Strata,204,"9,500",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"2,150,000","1,431.61","1,502",Aug-24,FERNVALE ROAD,Resale,Strata,133,"16,165",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
THE WISTERIA,"847,500",635.08,"1,334",Aug-24,YISHUN RING ROAD,Resale,Strata,59,"14,364",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
SKIES MILTONIA,"1,280,000","1,076.4","1,189",Aug-24,MILTONIA CLOSE,Resale,Strata,100,"12,800",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
NINE RESIDENCES,"760,000",570.49,"1,332",Aug-24,YISHUN AVENUE 9,Resale,Strata,53,"14,340",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
EIGHT COURTYARDS,"1,380,000","1,087.16","1,269",Aug-24,CANBERRA DRIVE,Resale,Strata,101,"13,663",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
THE GREENWICH,"1,620,000","1,302.44","1,244",Aug-24,SELETAR ROAD,Resale,Strata,121,"13,388",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE WISTERIA,"968,888",710.42,"1,364",Aug-24,YISHUN RING ROAD,Resale,Strata,66,"14,680",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,170,000",914.94,"1,279",Aug-24,YISHUN CLOSE,Resale,Strata,85,"13,765",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
SYMPHONY SUITES,"870,000",688.9,"1,263",Aug-24,YISHUN CLOSE,Resale,Strata,64,"13,594",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"2,428,888","1,593.07","1,525",Aug-24,FERNVALE CLOSE,Resale,Strata,148,"16,411",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,21 to 25
THE MILTONIA RESIDENCES,"1,150,000","1,001.05","1,149",Aug-24,MILTONIA CLOSE,Resale,Strata,93,"12,366",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
SKIES MILTONIA,"1,150,000",968.76,"1,187",Aug-24,MILTONIA CLOSE,Resale,Strata,90,"12,778",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,06 to 10
THE GREENWICH,"760,000",602.78,"1,261",Aug-24,SELETAR ROAD,Resale,Strata,56,"13,571",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"980,000",548.96,"1,785",Aug-24,YISHUN CENTRAL 1,Resale,Strata,51,"19,216",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
THE WISTERIA,"855,000",635.08,"1,346",Aug-24,YISHUN RING ROAD,Resale,Strata,59,"14,492",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,008,000",839.59,"1,201",Aug-24,MILTONIA CLOSE,Resale,Strata,78,"12,923",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE NAUTICAL,"720,888",570.49,"1,264",Aug-24,JALAN SENDUDOK,Resale,Strata,53,"13,602",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
PARC BOTANNIA,"826,000",505.91,"1,633",Aug-24,FERNVALE STREET,Resale,Strata,47,"17,574",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
THE GREENWICH,"980,000",882.65,"1,110",Aug-24,SELETAR ROAD,Resale,Strata,82,"11,951",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,020,000",678.13,"1,504",Aug-24,FERNVALE ROAD,Resale,Strata,63,"16,190",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
SKIES MILTONIA,"2,200,000","2,561.83",859,Aug-24,MILTONIA CLOSE,Resale,Strata,238,"9,244",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15
THE WISTERIA,"1,018,000",710.42,"1,433",Aug-24,YISHUN RING ROAD,Resale,Strata,66,"15,424",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
SYMPHONY SUITES,"890,000",688.9,"1,292",Aug-24,YISHUN CLOSE,Resale,Strata,64,"13,906",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
SELETARIS,"1,308,888","1,119.46","1,169",Aug-24,SEMBAWANG ROAD,Resale,Strata,104,"12,585",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"954,000",581.26,"1,641",Jul-24,FERNVALE ROAD,Resale,Strata,54,"17,667",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
MIMOSA PARK,"2,680,000","1,894.46","1,415",Jul-24,MIMOSA ROAD,Resale,Strata,176,"15,227",-,Condominium,1,Freehold,28,Outside Central Region,06 to 10
EUPHONY GARDENS,"1,160,000","1,227.1",945,Jul-24,JALAN MATA AYER,Resale,Strata,114,"10,175",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"986,000",548.96,"1,796",Jul-24,YISHUN CENTRAL 1,Resale,Strata,51,"19,333",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
YISHUN SAPPHIRE,"1,220,000","1,151.75","1,059",Jul-24,CANBERRA DRIVE,Resale,Strata,107,"11,402",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
PARC BOTANNIA,"821,000",505.91,"1,623",Jul-24,FERNVALE STREET,Resale,Strata,47,"17,468",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
NINE RESIDENCES,"780,000",548.96,"1,421",Jul-24,YISHUN AVENUE 9,Resale,Strata,51,"15,294",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,298,000","1,011.82","1,283",Jul-24,CANBERRA DRIVE,Resale,Strata,94,"13,809",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
PARC BOTANNIA,"2,210,000","1,280.92","1,725",Jul-24,FERNVALE STREET,Resale,Strata,119,"18,571",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
YISHUN EMERALD,"1,250,000","1,205.57","1,037",Jul-24,CANBERRA DRIVE,Resale,Strata,112,"11,161",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
THE WISTERIA,"950,000",710.42,"1,337",Jul-24,YISHUN RING ROAD,Resale,Strata,66,"14,394",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"995,000",667.37,"1,491",Jul-24,FERNVALE ROAD,Resale,Strata,62,"16,048",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
RIVERBANK @ FERNVALE,"970,000",688.9,"1,408",Jul-24,FERNVALE CLOSE,Resale,Strata,64,"15,156",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
EIGHT COURTYARDS,"1,928,000","1,377.79","1,399",Jul-24,CANBERRA DRIVE,Resale,Strata,128,"15,063",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,280,000",893.41,"1,433",Jul-24,FERNVALE ROAD,Resale,Strata,83,"15,422",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
SYMPHONY SUITES,"1,125,000",893.41,"1,259",Jul-24,YISHUN CLOSE,Resale,Strata,83,"13,554",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
NORTH PARK RESIDENCES,"1,380,000",871.88,"1,583",Jul-24,YISHUN CENTRAL 1,Resale,Strata,81,"17,037",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"1,500,000",979.52,"1,531",Jul-24,FERNVALE ROAD,Resale,Strata,91,"16,484",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"930,000",581.26,"1,600",Jul-24,FERNVALE ROAD,Resale,Strata,54,"17,222",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
RIVERTREES RESIDENCES,"1,638,000","1,119.46","1,463",Jul-24,FERNVALE CLOSE,Resale,Strata,104,"15,750",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
THE ESTUARY,"1,620,000","1,216.33","1,332",Jul-24,YISHUN AVENUE 1,Resale,Strata,113,"14,336",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
SELETAR SPRINGS CONDOMINIUM,"1,290,000","1,334.74",966,Jul-24,GERALD DRIVE,Resale,Strata,124,"10,403",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"730,000",452.09,"1,615",Jul-24,FERNVALE ROAD,Resale,Strata,42,"17,381",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
RIVERTREES RESIDENCES,"755,000",505.91,"1,492",Jul-24,FERNVALE CLOSE,Resale,Strata,47,"16,064",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
PARC BOTANNIA,"2,508,888","1,453.14","1,727",Jul-24,FERNVALE STREET,Resale,Strata,135,"18,584",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
THE GREENWICH,"1,120,000",882.65,"1,269",Jul-24,SELETAR ROAD,Resale,Strata,82,"13,659",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE GREENWICH,"800,000",602.78,"1,327",Jul-24,SELETAR ROAD,Resale,Strata,56,"14,286",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
SELETAR SPRINGS CONDOMINIUM,"1,560,000","1,560.78","1,000",Jul-24,GERALD DRIVE,Resale,Strata,145,"10,759",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
THE ESTUARY,"1,558,888","1,302.44","1,197",Jul-24,YISHUN AVENUE 1,Resale,Strata,121,"12,883",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
EUPHONY GARDENS,"880,000",958,919,Jul-24,JALAN MATA AYER,Resale,Strata,89,"9,888",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
KANDIS RESIDENCE,"1,420,000","1,022.58","1,389",Jul-24,KANDIS LINK,Resale,Strata,95,"14,947",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
D'BANYAN,"1,300,000","1,140.98","1,139",Jul-24,JALAN SENDUDOK,Resale,Strata,106,"12,264",-,Apartment,1,999 yrs lease commencing from 1885,27,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,788,000","1,054.87","1,695",Jul-24,YISHUN CENTRAL 1,Resale,Strata,98,"18,245",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
SELETAR SPRINGS CONDOMINIUM,"1,565,000","1,614.6",969,Jul-24,GERALD DRIVE,Resale,Strata,150,"10,433",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
EUPHONY GARDENS,"1,375,000","1,463.9",939,Jul-24,JALAN MATA AYER,Resale,Strata,136,"10,110",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
SYMPHONY SUITES,"1,300,000","1,022.58","1,271",Jul-24,YISHUN CLOSE,Resale,Strata,95,"13,684",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,140,000",871.88,"1,308",Jul-24,CANBERRA DRIVE,Resale,Strata,81,"14,074",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
SELETARIS,"2,100,000","1,636.13","1,284",Jul-24,SEMBAWANG ROAD,Resale,Strata,152,"13,816",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
H2O RESIDENCES,"1,180,000",882.65,"1,337",Jul-24,FERNVALE LINK,Resale,Strata,82,"14,390",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,042,888",667.37,"1,563",Jul-24,FERNVALE STREET,Resale,Strata,62,"16,821",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
THE ESTUARY,"1,270,000",904.18,"1,405",Jul-24,YISHUN AVENUE 1,Resale,Strata,84,"15,119",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
THE NAUTICAL,"1,038,000",828.83,"1,252",Jul-24,JALAN SENDUDOK,Resale,Strata,77,"13,481",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
THE ESTUARY,"1,700,000","1,302.44","1,305",Jul-24,YISHUN AVENUE 1,Resale,Strata,121,"14,050",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"925,000",592.02,"1,562",Jul-24,FERNVALE ROAD,Resale,Strata,55,"16,818",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
EUPHONY GARDENS,"1,150,000","1,280.92",898,Jul-24,JALAN MATA AYER,Resale,Strata,119,"9,664",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
YISHUN EMERALD,"1,250,000","1,205.57","1,037",Jul-24,CANBERRA DRIVE,Resale,Strata,112,"11,161",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
EIGHT COURTYARDS,"1,460,000","1,140.98","1,280",Jul-24,CANBERRA DRIVE,Resale,Strata,106,"13,774",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
PARC BOTANNIA,"1,350,000",871.88,"1,548",Jul-24,FERNVALE STREET,Resale,Strata,81,"16,667",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,000,000",861.12,"1,161",Jul-24,MILTONIA CLOSE,Resale,Strata,80,"12,500",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
NORTHWOOD,"1,700,000","1,453.14","1,170",Jul-24,JALAN MATA AYER,Resale,Strata,135,"12,593",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
H2O RESIDENCES,"1,160,000",882.65,"1,314",Jul-24,FERNVALE LINK,Resale,Strata,82,"14,146",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,21 to 25
YISHUN EMERALD,"1,165,000","1,151.75","1,012",Jul-24,CANBERRA DRIVE,Resale,Strata,107,"10,888",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
PARC BOTANNIA,"1,600,000","1,033.34","1,548",Jul-24,FERNVALE STREET,Resale,Strata,96,"16,667",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
SKIES MILTONIA,"670,000",484.38,"1,383",Jul-24,MILTONIA CLOSE,Resale,Strata,45,"14,889",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,01 to 05
SUNRISE GARDENS,"1,528,888","1,442.38","1,060",Jul-24,SUNRISE AVENUE,Resale,Strata,134,"11,410",-,Condominium,1,99 yrs lease commencing from 1995,28,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"2,198,888","1,356.26","1,621",Jul-24,FERNVALE CLOSE,Resale,Strata,126,"17,451",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,21 to 25
GRANDE VISTA,"3,350,000","3,433.72",976,Jul-24,CACTUS DRIVE,Resale,Strata,319,"10,502",-,Condominium,1,999 yrs lease commencing from 1886,28,Outside Central Region,06 to 10
THE ESTUARY,"1,030,000",925.7,"1,113",Jul-24,YISHUN AVENUE 1,Resale,Strata,86,"11,977",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
RIVERBANK @ FERNVALE,"1,390,000",947.23,"1,467",Jul-24,FERNVALE CLOSE,Resale,Strata,88,"15,795",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
SELETAR PARK RESIDENCE,"2,000,000","1,377.79","1,452",Jul-24,SELETAR ROAD,Resale,Strata,128,"15,625",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE ESTUARY,"1,030,000",925.7,"1,113",Jul-24,YISHUN AVENUE 1,Resale,Strata,86,"11,977",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
RIVERTREES RESIDENCES,"1,019,888",699.66,"1,458",Jul-24,FERNVALE CLOSE,Resale,Strata,65,"15,691",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,06 to 10
YISHUN SAPPHIRE,"1,410,000","1,431.61",985,Jun-24,CANBERRA DRIVE,Resale,Strata,133,"10,602",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE NAUTICAL,"1,200,000","1,259.39",953,Jun-24,JALAN SENDUDOK,Resale,Strata,117,"10,256",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
SERENITY PARK,"1,366,800","1,097.93","1,245",Jun-24,TAMARIND ROAD,Resale,Strata,102,"13,400",-,Condominium,1,Freehold,28,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,750,000",882.65,"1,983",Jun-24,YISHUN CENTRAL 1,Resale,Strata,82,"21,341",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,100,888",861.12,"1,278",Jun-24,MILTONIA CLOSE,Resale,Strata,80,"13,761",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
NINE RESIDENCES,"1,238,000",904.18,"1,369",Jun-24,YISHUN AVENUE 9,Resale,Strata,84,"14,738",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,11 to 15
SYMPHONY SUITES,"1,085,000",785.77,"1,381",Jun-24,YISHUN CLOSE,Resale,Strata,73,"14,863",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"2,280,000","1,399.32","1,629",Jun-24,FERNVALE ROAD,Resale,Strata,130,"17,538",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
RIVERBANK @ FERNVALE,"1,013,000",710.42,"1,426",Jun-24,FERNVALE CLOSE,Resale,Strata,66,"15,348",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"1,417,500",979.52,"1,447",Jun-24,FERNVALE ROAD,Resale,Strata,91,"15,577",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
THE ESTUARY,"1,148,000",925.7,"1,240",Jun-24,YISHUN AVENUE 1,Resale,Strata,86,"13,349",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
PARC BOTANNIA,"2,050,000","1,280.92","1,600",Jun-24,FERNVALE STREET,Resale,Strata,119,"17,227",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
THE NAUTICAL,"1,950,000","1,733","1,125",Jun-24,JALAN SENDUDOK,Resale,Strata,161,"12,112",-,Condominium,1,99 yrs lease commencing from 2011,27,Outside Central Region,01 to 05
SELETARIS,"1,950,000","1,646.89","1,184",Jun-24,SEMBAWANG ROAD,Resale,Strata,153,"12,745",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
THE GREENWICH,"1,080,000",882.65,"1,224",Jun-24,SELETAR ROAD,Resale,Strata,82,"13,171",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
PARC BOTANNIA,"950,000",581.26,"1,634",Jun-24,FERNVALE STREET,Resale,Strata,54,"17,593",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
CANBERRA RESIDENCES,"1,420,000","1,323.97","1,073",Jun-24,CANBERRA DRIVE,Resale,Strata,123,"11,545",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
EIGHT COURTYARDS,"1,630,000","1,227.1","1,328",Jun-24,CANBERRA DRIVE,Resale,Strata,114,"14,298",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"985,000",635.08,"1,551",Jun-24,FERNVALE ROAD,Resale,Strata,59,"16,695",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
RIVERTREES RESIDENCES,"1,078,000",731.95,"1,473",Jun-24,FERNVALE CLOSE,Resale,Strata,68,"15,853",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
THE GREENWICH,"1,135,000",882.65,"1,286",Jun-24,SELETAR ROAD,Resale,Strata,82,"13,841",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
THE WISTERIA,"1,500,000","1,173.28","1,278",Jun-24,YISHUN RING ROAD,Resale,Strata,109,"13,761",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,900,888","1,162.51","1,635",Jun-24,FERNVALE ROAD,Resale,Strata,108,"17,601",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
NORTH PARK RESIDENCES,"1,120,000",624.31,"1,794",Jun-24,YISHUN CENTRAL 1,Resale,Strata,58,"19,310",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
ORCHID PARK CONDOMINIUM,"1,200,000","1,194.8","1,004",Jun-24,YISHUN STREET 81,Resale,Strata,111,"10,811",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,06 to 10
SYMPHONY SUITES,"1,160,000",893.41,"1,298",Jun-24,YISHUN CLOSE,Resale,Strata,83,"13,976",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
THE GREENWICH,"1,180,000",882.65,"1,337",Jun-24,SELETAR ROAD,Resale,Strata,82,"14,390",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
H2O RESIDENCES,"2,000,000","1,388.56","1,440",Jun-24,FERNVALE LINK,Resale,Strata,129,"15,504",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
